"","y","n_distinct(species)","...1","target_fid","rich_1d_geog","x","rich_2d","depth"
"6392",-14.5,4,6392,7014,3,68.5,2,3451.00024414
"6393",-14.5,4,6393,7014,3,68.5,2,3451.00024414
"6394",-14.5,4,6394,7014,3,68.5,2,3451.00024414
"6395",-14.5,4,6395,7015,3,69.5,2,3849.75
"6396",-14.5,4,6396,7015,3,69.5,2,3849.75
"6397",-14.5,4,6397,7015,3,69.5,2,3849.75
"6398",-14.5,4,6398,7015,3,69.5,2,3849.75
"6399",-14.5,4,6399,7015,3,69.5,2,3849.75
"6400",-14.5,4,6400,7015,3,69.5,2,3849.75
"6401",-14.5,4,6401,7015,3,69.5,2,3849.75
"6402",-14.5,4,6402,7015,3,69.5,2,3849.75
"6403",-14.5,4,6403,7015,3,69.5,2,3849.75
"6404",-14.5,4,6404,7016,3,70.5,2,3422.74975586
"6405",-14.5,4,6405,7016,3,70.5,2,3422.74975586
"6406",-14.5,4,6406,7016,3,70.5,2,3422.74975586
"6407",-14.5,4,6407,7016,3,70.5,2,3422.74975586
"6408",-14.5,4,6408,7016,3,70.5,2,3422.74975586
"6409",-14.5,4,6409,7016,3,70.5,2,3422.74975586
"6410",-14.5,4,6410,7016,3,70.5,2,3422.74975586
"6411",-14.5,4,6411,7016,3,70.5,2,3422.74975586
"6412",-14.5,4,6412,7016,3,70.5,2,3422.74975586
"6413",-14.5,4,6413,7017,3,71.5,2,4606.5
"6414",-14.5,4,6414,7017,3,71.5,2,4606.5
"6415",-14.5,4,6415,7017,3,71.5,2,4606.5
"6416",-14.5,4,6416,7017,3,71.5,2,4606.5
"6417",-14.5,4,6417,7017,3,71.5,2,4606.5
"6418",-14.5,4,6418,7017,3,71.5,2,4606.5
"6419",-14.5,4,6419,7017,3,71.5,2,4606.5
"6420",-14.5,4,6420,7017,3,71.5,2,4606.5
"6421",-14.5,4,6421,7017,3,71.5,2,4606.5
"6422",-14.5,4,6422,7018,3,72.5,2,4325.25
"6423",-14.5,4,6423,7018,3,72.5,2,4325.25
"6424",-14.5,4,6424,7018,3,72.5,2,4325.25
"6425",-14.5,4,6425,7018,3,72.5,2,4325.25
"6426",-14.5,4,6426,7018,3,72.5,2,4325.25
"6427",-14.5,4,6427,7018,3,72.5,2,4325.25
"6428",-14.5,4,6428,7018,3,72.5,2,4325.25
"6429",-14.5,4,6429,7018,3,72.5,2,4325.25
"6430",-14.5,4,6430,7018,3,72.5,2,4325.25
"6431",-14.5,4,6431,7019,3,73.5,2,5009.5
"6432",-14.5,4,6432,7019,3,73.5,2,5009.5
"6433",-14.5,4,6433,7019,3,73.5,2,5009.5
"6434",-14.5,4,6434,7019,3,73.5,2,5009.5
"6435",-14.5,4,6435,7019,3,73.5,2,5009.5
"6436",-14.5,4,6436,7019,3,73.5,2,5009.5
"6437",-14.5,4,6437,7019,3,73.5,2,5009.5
"6438",-14.5,4,6438,7019,3,73.5,2,5009.5
"6439",-14.5,4,6439,7019,3,73.5,2,5009.5
"6440",-14.5,4,6440,7020,3,74.5,2,5185
"6441",-14.5,4,6441,7020,3,74.5,2,5185
"6442",-14.5,4,6442,7020,3,74.5,2,5185
"6443",-14.5,4,6443,7020,3,74.5,2,5185
"6444",-14.5,4,6444,7020,3,74.5,2,5185
"6445",-14.5,4,6445,7020,3,74.5,2,5185
"6446",-14.5,4,6446,7020,3,74.5,2,5185
"6447",-14.5,4,6447,7020,3,74.5,2,5185
"6448",-14.5,4,6448,7020,3,74.5,2,5185
"6449",-14.5,4,6449,7021,3,75.5,2,5188.5
"6450",-14.5,4,6450,7021,3,75.5,2,5188.5
"6451",-14.5,4,6451,7021,3,75.5,2,5188.5
"6452",-14.5,4,6452,7021,3,75.5,2,5188.5
"6453",-14.5,4,6453,7021,3,75.5,2,5188.5
"6454",-14.5,4,6454,7021,3,75.5,2,5188.5
"6455",-14.5,4,6455,7021,3,75.5,2,5188.5
"6456",-14.5,4,6456,7021,3,75.5,2,5188.5
"6457",-14.5,4,6457,7021,3,75.5,2,5188.5
"6458",-14.5,4,6458,7022,3,76.5,2,5037.25
"6459",-14.5,4,6459,7022,3,76.5,2,5037.25
"6460",-14.5,4,6460,7022,3,76.5,2,5037.25
"6461",-14.5,4,6461,7022,3,76.5,2,5037.25
"6462",-14.5,4,6462,7022,3,76.5,2,5037.25
"6463",-14.5,4,6463,7022,3,76.5,2,5037.25
"6464",-14.5,4,6464,7022,3,76.5,2,5037.25
"6465",-14.5,4,6465,7022,3,76.5,2,5037.25
"6466",-14.5,4,6466,7022,3,76.5,2,5037.25
"6467",-14.5,4,6467,7023,3,77.5,2,5154
"6468",-14.5,4,6468,7023,3,77.5,2,5154
"6469",-14.5,4,6469,7023,3,77.5,2,5154
"6470",-14.5,4,6470,7023,3,77.5,2,5154
"6471",-14.5,4,6471,7023,3,77.5,2,5154
"6472",-14.5,4,6472,7023,3,77.5,2,5154
"6473",-14.5,4,6473,7023,3,77.5,2,5154
"6474",-14.5,4,6474,7023,3,77.5,2,5154
"6475",-14.5,4,6475,7023,3,77.5,2,5154
"6476",-14.5,4,6476,7024,3,78.5,2,4972.75
"6477",-14.5,4,6477,7024,3,78.5,2,4972.75
"6478",-14.5,4,6478,7024,3,78.5,2,4972.75
"6479",-14.5,4,6479,7024,3,78.5,2,4972.75
"6480",-14.5,4,6480,7024,3,78.5,2,4972.75
"6481",-14.5,4,6481,7024,3,78.5,2,4972.75
"6482",-14.5,4,6482,7024,3,78.5,2,4972.75
"6483",-14.5,4,6483,7024,3,78.5,2,4972.75
"6484",-14.5,4,6484,7024,3,78.5,2,4972.75
"6485",-14.5,4,6485,7025,3,79.5,2,4772.25
"6486",-14.5,4,6486,7025,3,79.5,2,4772.25
"6487",-14.5,4,6487,7025,3,79.5,2,4772.25
"6488",-14.5,4,6488,7025,3,79.5,2,4772.25
"6489",-14.5,4,6489,7025,3,79.5,2,4772.25
"6490",-14.5,4,6490,7025,3,79.5,2,4772.25
"6491",-14.5,4,6491,7025,3,79.5,2,4772.25
"6492",-14.5,4,6492,7025,3,79.5,2,4772.25
"6493",-14.5,4,6493,7025,3,79.5,2,4772.25
"6494",-14.5,4,6494,7026,3,80.5,2,4800.5
"6495",-14.5,4,6495,7026,3,80.5,2,4800.5
"6496",-14.5,4,6496,7026,3,80.5,2,4800.5
"6497",-14.5,4,6497,7026,3,80.5,2,4800.5
"6498",-14.5,4,6498,7026,3,80.5,2,4800.5
"6499",-14.5,4,6499,7026,3,80.5,2,4800.5
"6500",-14.5,4,6500,7026,3,80.5,2,4800.5
"6501",-14.5,4,6501,7026,3,80.5,2,4800.5
"6502",-14.5,4,6502,7026,3,80.5,2,4800.5
"6503",-14.5,4,6503,7027,2,81.5,1,4977.75
"6504",-14.5,4,6504,7027,2,81.5,1,4977.75
"6505",-14.5,4,6505,7027,2,81.5,1,4977.75
"6506",-14.5,4,6506,7027,2,81.5,1,4977.75
"6507",-14.5,4,6507,7028,2,82.5,1,5018.25
"6508",-14.5,4,6508,7028,2,82.5,1,5018.25
"6509",-14.5,4,6509,7028,2,82.5,1,5018.25
"6510",-14.5,4,6510,7028,2,82.5,1,5018.25
"6511",-14.5,4,6511,7029,2,83.5,1,4956.5
"6512",-14.5,4,6512,7029,2,83.5,1,4956.5
"6513",-14.5,4,6513,7029,2,83.5,1,4956.5
"6514",-14.5,4,6514,7029,2,83.5,1,4956.5
"6515",-14.5,4,6515,7030,2,84.5,1,4835.25
"6516",-14.5,4,6516,7030,2,84.5,1,4835.25
"6517",-14.5,4,6517,7030,2,84.5,1,4835.25
"6518",-14.5,4,6518,7030,2,84.5,1,4835.25
"6519",-14.5,4,6519,7031,2,85.5,1,3517.75
"6520",-14.5,4,6520,7031,2,85.5,1,3517.75
"6521",-14.5,4,6521,7031,2,85.5,1,3517.75
"6522",-14.5,4,6522,7031,2,85.5,1,3517.75
"6523",-14.5,4,6523,7032,2,86.5,1,2067.5
"6524",-14.5,4,6524,7032,2,86.5,1,2067.5
"6525",-14.5,4,6525,7032,2,86.5,1,2067.5
"6526",-14.5,4,6526,7032,2,86.5,1,2067.5
"6527",-14.5,4,6527,7033,2,87.5,1,2621.74975586
"6528",-14.5,4,6528,7033,2,87.5,1,2621.74975586
"6529",-14.5,4,6529,7033,2,87.5,1,2621.74975586
"6530",-14.5,4,6530,7033,2,87.5,1,2621.74975586
"6531",-14.5,4,6531,7034,2,88.5,1,2276.49975586
"6532",-14.5,4,6532,7034,2,88.5,1,2276.49975586
"6533",-14.5,4,6533,7034,2,88.5,1,2276.49975586
"6534",-14.5,4,6534,7034,2,88.5,1,2276.49975586
"6535",-14.5,4,6535,7036,2,90.5,1,4811.75
"6536",-14.5,4,6536,7036,2,90.5,1,4811.75
"6537",-14.5,4,6537,7036,2,90.5,1,4811.75
"6538",-14.5,4,6538,7036,2,90.5,1,4811.75
"6539",-14.5,4,6539,7037,2,91.5,1,5165.25
"6540",-14.5,4,6540,7037,2,91.5,1,5165.25
"6541",-14.5,4,6541,7037,2,91.5,1,5165.25
"6542",-14.5,4,6542,7037,2,91.5,1,5165.25
"6543",-14.5,4,6543,7039,2,93.5,1,4999
"6544",-14.5,4,6544,7039,2,93.5,1,4999
"6545",-14.5,4,6545,7039,2,93.5,1,4999
"6546",-14.5,4,6546,7039,2,93.5,1,4999
"6547",-14.5,4,6547,7041,1,95.5,1,5070
"6548",-14.5,4,6548,7042,1,96.5,1,4842
"6549",-14.5,4,6549,7043,1,97.5,1,4617.5
"6550",-14.5,4,6550,7044,1,98.5,1,4464.99951172
"6551",-14.5,4,6551,7047,1,101.5,1,4679.00048828
"6552",-14.5,4,6552,7048,1,102.5,1,5176.75
"6553",-14.5,4,6553,7054,1,108.5,1,3925.75
"6554",-14.5,4,6554,7058,1,112.5,1,4522
"6555",-14.5,4,6555,7059,1,113.5,1,2482.5
"6556",-14.5,4,6556,7065,1,119.5,1,2819.99975586
"6557",-14.5,4,6557,7066,1,120.5,1,1556.25
"6558",-14.5,4,6558,7067,1,121.5,1,622.749938965
"6559",-13.5,4,6559,7121,2,46.5,1,3287
"6560",-13.5,4,6560,7121,2,46.5,1,3287
"6561",-13.5,4,6561,7121,2,46.5,1,3287
"6562",-13.5,4,6562,7121,2,46.5,1,3287
"6563",-13.5,4,6563,7122,2,47.5,1,2586.5
"6564",-13.5,4,6564,7122,2,47.5,1,2586.5
"6565",-13.5,4,6565,7122,2,47.5,1,2586.5
"6566",-13.5,4,6566,7122,2,47.5,1,2586.5
"6567",-13.5,4,6567,7125,2,50.5,1,2436.75
"6568",-13.5,4,6568,7125,2,50.5,1,2436.75
"6569",-13.5,4,6569,7125,2,50.5,1,2436.75
"6570",-13.5,4,6570,7125,2,50.5,1,2436.75
"6571",-13.5,4,6571,7126,2,51.5,1,4067.74975586
"6572",-13.5,4,6572,7126,2,51.5,1,4067.74975586
"6573",-13.5,4,6573,7126,2,51.5,1,4067.74975586
"6574",-13.5,4,6574,7126,2,51.5,1,4067.74975586
"6575",-13.5,4,6575,7127,2,52.5,1,4596.25
"6576",-13.5,4,6576,7127,2,52.5,1,4596.25
"6577",-13.5,4,6577,7127,2,52.5,1,4596.25
"6578",-13.5,4,6578,7127,2,52.5,1,4596.25
"6579",-13.5,4,6579,7128,2,53.5,1,4162.49951172
"6580",-13.5,4,6580,7128,2,53.5,1,4162.49951172
"6581",-13.5,4,6581,7128,2,53.5,1,4162.49951172
"6582",-13.5,4,6582,7128,2,53.5,1,4162.49951172
"6583",-13.5,4,6583,7129,2,54.5,1,4338.75
"6584",-13.5,4,6584,7129,2,54.5,1,4338.75
"6585",-13.5,4,6585,7129,2,54.5,1,4338.75
"6586",-13.5,4,6586,7129,2,54.5,1,4338.75
"6587",-13.5,4,6587,7130,2,55.5,1,4404.75
"6588",-13.5,4,6588,7130,2,55.5,1,4404.75
"6589",-13.5,4,6589,7130,2,55.5,1,4404.75
"6590",-13.5,4,6590,7130,2,55.5,1,4404.75
"6591",-13.5,4,6591,7131,2,56.5,1,4557
"6592",-13.5,4,6592,7131,2,56.5,1,4557
"6593",-13.5,4,6593,7131,2,56.5,1,4557
"6594",-13.5,4,6594,7131,2,56.5,1,4557
"6595",-13.5,4,6595,7132,2,57.5,1,4491.5
"6596",-13.5,4,6596,7132,2,57.5,1,4491.5
"6597",-13.5,4,6597,7132,2,57.5,1,4491.5
"6598",-13.5,4,6598,7132,2,57.5,1,4491.5
"6599",-13.5,4,6599,7133,2,58.5,1,3978.25
"6600",-13.5,4,6600,7133,2,58.5,1,3978.25
"6601",-13.5,4,6601,7133,2,58.5,1,3978.25
"6602",-13.5,4,6602,7133,2,58.5,1,3978.25
"6603",-13.5,4,6603,7134,2,59.5,1,3704.75
"6604",-13.5,4,6604,7134,2,59.5,1,3704.75
"6605",-13.5,4,6605,7134,2,59.5,1,3704.75
"6606",-13.5,4,6606,7134,2,59.5,1,3704.75
"6607",-13.5,4,6607,7135,2,60.5,1,70.4999694824
"6608",-13.5,4,6608,7135,2,60.5,1,70.4999694824
"6609",-13.5,4,6609,7135,2,60.5,1,70.4999694824
"6610",-13.5,4,6610,7135,2,60.5,1,70.4999694824
"6611",-13.5,4,6611,7136,2,61.5,1,2442.5
"6612",-13.5,4,6612,7136,2,61.5,1,2442.5
"6613",-13.5,4,6613,7136,2,61.5,1,2442.5
"6614",-13.5,4,6614,7136,2,61.5,1,2442.5
"6615",-13.5,4,6615,7137,2,62.5,1,4214
"6616",-13.5,4,6616,7137,2,62.5,1,4214
"6617",-13.5,4,6617,7137,2,62.5,1,4214
"6618",-13.5,4,6618,7137,2,62.5,1,4214
"6619",-13.5,4,6619,7138,3,63.5,2,3728.5
"6620",-13.5,4,6620,7138,3,63.5,2,3728.5
"6621",-13.5,4,6621,7138,3,63.5,2,3728.5
"6622",-13.5,4,6622,7138,3,63.5,2,3728.5
"6623",-13.5,4,6623,7138,3,63.5,2,3728.5
"6624",-13.5,4,6624,7138,3,63.5,2,3728.5
"6625",-13.5,4,6625,7138,3,63.5,2,3728.5
"6626",-13.5,4,6626,7138,3,63.5,2,3728.5
"6627",-13.5,4,6627,7138,3,63.5,2,3728.5
"6628",-13.5,4,6628,7139,3,64.5,2,3385.75
"6629",-13.5,4,6629,7139,3,64.5,2,3385.75
"6630",-13.5,4,6630,7139,3,64.5,2,3385.75
"6631",-13.5,4,6631,7139,3,64.5,2,3385.75
"6632",-13.5,4,6632,7139,3,64.5,2,3385.75
"6633",-13.5,4,6633,7139,3,64.5,2,3385.75
"6634",-13.5,4,6634,7139,3,64.5,2,3385.75
"6635",-13.5,4,6635,7139,3,64.5,2,3385.75
"6636",-13.5,4,6636,7139,3,64.5,2,3385.75
"6637",-13.5,4,6637,7140,3,65.5,2,3442.50024414
"6638",-13.5,4,6638,7140,3,65.5,2,3442.50024414
"6639",-13.5,4,6639,7140,3,65.5,2,3442.50024414
"6640",-13.5,4,6640,7140,3,65.5,2,3442.50024414
"6641",-13.5,4,6641,7140,3,65.5,2,3442.50024414
"6642",-13.5,4,6642,7140,3,65.5,2,3442.50024414
"6643",-13.5,4,6643,7140,3,65.5,2,3442.50024414
"6644",-13.5,4,6644,7140,3,65.5,2,3442.50024414
"6645",-13.5,4,6645,7140,3,65.5,2,3442.50024414
"6646",-13.5,4,6646,7141,3,66.5,2,3551.75024414
"6647",-13.5,4,6647,7141,3,66.5,2,3551.75024414
"6648",-13.5,4,6648,7141,3,66.5,2,3551.75024414
"6649",-13.5,4,6649,7141,3,66.5,2,3551.75024414
"6650",-13.5,4,6650,7141,3,66.5,2,3551.75024414
"6651",-13.5,4,6651,7141,3,66.5,2,3551.75024414
"6652",-13.5,4,6652,7141,3,66.5,2,3551.75024414
"6653",-13.5,4,6653,7141,3,66.5,2,3551.75024414
"6654",-13.5,4,6654,7141,3,66.5,2,3551.75024414
"6655",-13.5,4,6655,7142,3,67.5,2,3360.25024414
"6656",-13.5,4,6656,7142,3,67.5,2,3360.25024414
"6657",-13.5,4,6657,7142,3,67.5,2,3360.25024414
"6658",-13.5,4,6658,7142,3,67.5,2,3360.25024414
"6659",-13.5,4,6659,7142,3,67.5,2,3360.25024414
"6660",-13.5,4,6660,7142,3,67.5,2,3360.25024414
"6661",-13.5,4,6661,7142,3,67.5,2,3360.25024414
"6662",-13.5,4,6662,7142,3,67.5,2,3360.25024414
"6663",-13.5,4,6663,7142,3,67.5,2,3360.25024414
"6664",-13.5,4,6664,7143,3,68.5,2,3494.50073242
"6665",-13.5,4,6665,7143,3,68.5,2,3494.50073242
"6666",-13.5,4,6666,7143,3,68.5,2,3494.50073242
"6667",-13.5,4,6667,7143,3,68.5,2,3494.50073242
"6668",-13.5,4,6668,7143,3,68.5,2,3494.50073242
"6669",-13.5,4,6669,7143,3,68.5,2,3494.50073242
"6670",-13.5,4,6670,7143,3,68.5,2,3494.50073242
"6671",-13.5,4,6671,7143,3,68.5,2,3494.50073242
"6672",-13.5,4,6672,7143,3,68.5,2,3494.50073242
"6673",-13.5,4,6673,7144,3,69.5,2,3894.5
"6674",-13.5,4,6674,7144,3,69.5,2,3894.5
"6675",-13.5,4,6675,7144,3,69.5,2,3894.5
"6676",-13.5,4,6676,7144,3,69.5,2,3894.5
"6677",-13.5,4,6677,7144,3,69.5,2,3894.5
"6678",-13.5,4,6678,7144,3,69.5,2,3894.5
"6679",-13.5,4,6679,7144,3,69.5,2,3894.5
"6680",-13.5,4,6680,7144,3,69.5,2,3894.5
"6681",-13.5,4,6681,7144,3,69.5,2,3894.5
"6682",-13.5,4,6682,7145,3,70.5,2,4289.25
"6683",-13.5,4,6683,7145,3,70.5,2,4289.25
"6684",-13.5,4,6684,7145,3,70.5,2,4289.25
"6685",-13.5,4,6685,7145,3,70.5,2,4289.25
"6686",-13.5,4,6686,7145,3,70.5,2,4289.25
"6687",-13.5,4,6687,7145,3,70.5,2,4289.25
"6688",-13.5,4,6688,7145,3,70.5,2,4289.25
"6689",-13.5,4,6689,7145,3,70.5,2,4289.25
"6690",-13.5,4,6690,7145,3,70.5,2,4289.25
"6691",-13.5,4,6691,7146,3,71.5,2,4668.5
"6692",-13.5,4,6692,7146,3,71.5,2,4668.5
"6693",-13.5,4,6693,7146,3,71.5,2,4668.5
"6694",-13.5,4,6694,7146,3,71.5,2,4668.5
"6695",-13.5,4,6695,7146,3,71.5,2,4668.5
"6696",-13.5,4,6696,7146,3,71.5,2,4668.5
"6697",-13.5,4,6697,7146,3,71.5,2,4668.5
"6698",-13.5,4,6698,7146,3,71.5,2,4668.5
"6699",-13.5,4,6699,7146,3,71.5,2,4668.5
"6700",-13.5,4,6700,7148,3,73.5,2,5019.5
"6701",-13.5,4,6701,7148,3,73.5,2,5019.5
"6702",-13.5,4,6702,7148,3,73.5,2,5019.5
"6703",-13.5,4,6703,7148,3,73.5,2,5019.5
"6704",-13.5,4,6704,7148,3,73.5,2,5019.5
"6705",-13.5,4,6705,7148,3,73.5,2,5019.5
"6706",-13.5,4,6706,7148,3,73.5,2,5019.5
"6707",-13.5,4,6707,7148,3,73.5,2,5019.5
"6708",-13.5,4,6708,7148,3,73.5,2,5019.5
"6709",-13.5,4,6709,7149,3,74.5,2,5011.75
"6710",-13.5,4,6710,7149,3,74.5,2,5011.75
"6711",-13.5,4,6711,7149,3,74.5,2,5011.75
"6712",-13.5,4,6712,7149,3,74.5,2,5011.75
"6713",-13.5,4,6713,7149,3,74.5,2,5011.75
"6714",-13.5,4,6714,7149,3,74.5,2,5011.75
"6715",-13.5,4,6715,7149,3,74.5,2,5011.75
"6716",-13.5,4,6716,7149,3,74.5,2,5011.75
"6717",-13.5,4,6717,7149,3,74.5,2,5011.75
"6718",-13.5,4,6718,7150,3,75.5,2,5188
"6719",-13.5,4,6719,7150,3,75.5,2,5188
"6720",-13.5,4,6720,7150,3,75.5,2,5188
"6721",-13.5,4,6721,7150,3,75.5,2,5188
"6722",-13.5,4,6722,7150,3,75.5,2,5188
"6723",-13.5,4,6723,7150,3,75.5,2,5188
"6724",-13.5,4,6724,7150,3,75.5,2,5188
"6725",-13.5,4,6725,7150,3,75.5,2,5188
"6726",-13.5,4,6726,7150,3,75.5,2,5188
"6727",-13.5,4,6727,7153,3,78.5,2,5045.5
"6728",-13.5,4,6728,7153,3,78.5,2,5045.5
"6729",-13.5,4,6729,7153,3,78.5,2,5045.5
"6730",-13.5,4,6730,7153,3,78.5,2,5045.5
"6731",-13.5,4,6731,7153,3,78.5,2,5045.5
"6732",-13.5,4,6732,7153,3,78.5,2,5045.5
"6733",-13.5,4,6733,7153,3,78.5,2,5045.5
"6734",-13.5,4,6734,7153,3,78.5,2,5045.5
"6735",-13.5,4,6735,7153,3,78.5,2,5045.5
"6736",-13.5,4,6736,7154,3,79.5,2,4873.5
"6737",-13.5,4,6737,7154,3,79.5,2,4873.5
"6738",-13.5,4,6738,7154,3,79.5,2,4873.5
"6739",-13.5,4,6739,7154,3,79.5,2,4873.5
"6740",-13.5,4,6740,7154,3,79.5,2,4873.5
"6741",-13.5,4,6741,7154,3,79.5,2,4873.5
"6742",-13.5,4,6742,7154,3,79.5,2,4873.5
"6743",-13.5,4,6743,7154,3,79.5,2,4873.5
"6744",-13.5,4,6744,7154,3,79.5,2,4873.5
"6745",-13.5,4,6745,7155,3,80.5,2,4793.25
"6746",-13.5,4,6746,7155,3,80.5,2,4793.25
"6747",-13.5,4,6747,7155,3,80.5,2,4793.25
"6748",-13.5,4,6748,7155,3,80.5,2,4793.25
"6749",-13.5,4,6749,7155,3,80.5,2,4793.25
"6750",-13.5,4,6750,7155,3,80.5,2,4793.25
"6751",-13.5,4,6751,7155,3,80.5,2,4793.25
"6752",-13.5,4,6752,7155,3,80.5,2,4793.25
"6753",-13.5,4,6753,7155,3,80.5,2,4793.25
"6754",-13.5,4,6754,7156,3,81.5,2,4871
"6755",-13.5,4,6755,7156,3,81.5,2,4871
"6756",-13.5,4,6756,7156,3,81.5,2,4871
"6757",-13.5,4,6757,7156,3,81.5,2,4871
"6758",-13.5,4,6758,7156,3,81.5,2,4871
"6759",-13.5,4,6759,7156,3,81.5,2,4871
"6760",-13.5,4,6760,7156,3,81.5,2,4871
"6761",-13.5,4,6761,7156,3,81.5,2,4871
"6762",-13.5,4,6762,7156,3,81.5,2,4871
"6763",-13.5,4,6763,7157,3,82.5,2,4845.75
"6764",-13.5,4,6764,7157,3,82.5,2,4845.75
"6765",-13.5,4,6765,7157,3,82.5,2,4845.75
"6766",-13.5,4,6766,7157,3,82.5,2,4845.75
"6767",-13.5,4,6767,7157,3,82.5,2,4845.75
"6768",-13.5,4,6768,7157,3,82.5,2,4845.75
"6769",-13.5,4,6769,7157,3,82.5,2,4845.75
"6770",-13.5,4,6770,7157,3,82.5,2,4845.75
"6771",-13.5,4,6771,7157,3,82.5,2,4845.75
"6772",-13.5,4,6772,7158,2,83.5,1,4402.5
"6773",-13.5,4,6773,7158,2,83.5,1,4402.5
"6774",-13.5,4,6774,7158,2,83.5,1,4402.5
"6775",-13.5,4,6775,7158,2,83.5,1,4402.5
"6776",-13.5,4,6776,7159,2,84.5,1,4869
"6777",-13.5,4,6777,7159,2,84.5,1,4869
"6778",-13.5,4,6778,7159,2,84.5,1,4869
"6779",-13.5,4,6779,7159,2,84.5,1,4869
"6780",-13.5,4,6780,7160,2,85.5,1,4773.5
"6781",-13.5,4,6781,7160,2,85.5,1,4773.5
"6782",-13.5,4,6782,7160,2,85.5,1,4773.5
"6783",-13.5,4,6783,7160,2,85.5,1,4773.5
"6784",-13.5,4,6784,7161,2,86.5,1,5227.5
"6785",-13.5,4,6785,7161,2,86.5,1,5227.5
"6786",-13.5,4,6786,7161,2,86.5,1,5227.5
"6787",-13.5,4,6787,7161,2,86.5,1,5227.5
"6788",-13.5,4,6788,7162,2,87.5,1,4332.25
"6789",-13.5,4,6789,7162,2,87.5,1,4332.25
"6790",-13.5,4,6790,7162,2,87.5,1,4332.25
"6791",-13.5,4,6791,7162,2,87.5,1,4332.25
"6792",-13.5,4,6792,7163,2,88.5,1,2172.50024414
"6793",-13.5,4,6793,7163,2,88.5,1,2172.50024414
"6794",-13.5,4,6794,7163,2,88.5,1,2172.50024414
"6795",-13.5,4,6795,7163,2,88.5,1,2172.50024414
"6796",-13.5,4,6796,7165,2,90.5,1,4753
"6797",-13.5,4,6797,7165,2,90.5,1,4753
"6798",-13.5,4,6798,7165,2,90.5,1,4753
"6799",-13.5,4,6799,7165,2,90.5,1,4753
"6800",-13.5,4,6800,7167,2,92.5,1,5152
"6801",-13.5,4,6801,7167,2,92.5,1,5152
"6802",-13.5,4,6802,7167,2,92.5,1,5152
"6803",-13.5,4,6803,7167,2,92.5,1,5152
"6804",-13.5,4,6804,7170,2,95.5,1,4815.75
"6805",-13.5,4,6805,7170,2,95.5,1,4815.75
"6806",-13.5,4,6806,7170,2,95.5,1,4815.75
"6807",-13.5,4,6807,7170,2,95.5,1,4815.75
"6808",-13.5,4,6808,7171,2,96.5,1,4747.5
"6809",-13.5,4,6809,7171,2,96.5,1,4747.5
"6810",-13.5,4,6810,7171,2,96.5,1,4747.5
"6811",-13.5,4,6811,7171,2,96.5,1,4747.5
"6812",-13.5,4,6812,7172,2,97.5,1,4720.5
"6813",-13.5,4,6813,7172,2,97.5,1,4720.5
"6814",-13.5,4,6814,7172,2,97.5,1,4720.5
"6815",-13.5,4,6815,7172,2,97.5,1,4720.5
"6816",-13.5,4,6816,7176,1,101.5,1,4724.5
"6817",-13.5,4,6817,7177,1,102.5,1,3684.00073242
"6818",-13.5,4,6818,7180,1,105.5,1,4533.24853516
"6819",-13.5,4,6819,7181,1,106.5,1,5054.50097656
"6820",-13.5,4,6820,7183,1,108.5,1,3837.50097656
"6821",-13.5,4,6821,7184,1,109.5,1,4826
"6822",-13.5,4,6822,7187,1,112.5,1,5206.75
"6823",-13.5,4,6823,7188,1,113.5,1,5226.75
"6824",-13.5,4,6824,7194,1,119.5,1,4490
"6825",-13.5,4,6825,7195,1,120.5,1,2300.5
"6826",-13.5,4,6826,7196,1,121.5,1,1802.25012207
"6827",-12.5,4,6827,7251,2,47.5,1,2069.00073242
"6828",-12.5,4,6828,7251,2,47.5,1,2069.00073242
"6829",-12.5,4,6829,7251,2,47.5,1,2069.00073242
"6830",-12.5,4,6830,7251,2,47.5,1,2069.00073242
"6831",-12.5,4,6831,7252,2,48.5,1,33.9999732971
"6832",-12.5,4,6832,7252,2,48.5,1,33.9999732971
"6833",-12.5,4,6833,7252,2,48.5,1,33.9999732971
"6834",-12.5,4,6834,7252,2,48.5,1,33.9999732971
"6835",-12.5,4,6835,7254,2,50.5,1,3216.49975586
"6836",-12.5,4,6836,7254,2,50.5,1,3216.49975586
"6837",-12.5,4,6837,7254,2,50.5,1,3216.49975586
"6838",-12.5,4,6838,7254,2,50.5,1,3216.49975586
"6839",-12.5,4,6839,7255,2,51.5,1,4316.75
"6840",-12.5,4,6840,7255,2,51.5,1,4316.75
"6841",-12.5,4,6841,7255,2,51.5,1,4316.75
"6842",-12.5,4,6842,7255,2,51.5,1,4316.75
"6843",-12.5,4,6843,7256,2,52.5,1,4733.25
"6844",-12.5,4,6844,7256,2,52.5,1,4733.25
"6845",-12.5,4,6845,7256,2,52.5,1,4733.25
"6846",-12.5,4,6846,7256,2,52.5,1,4733.25
"6847",-12.5,4,6847,7257,2,53.5,1,4463.24951172
"6848",-12.5,4,6848,7257,2,53.5,1,4463.24951172
"6849",-12.5,4,6849,7257,2,53.5,1,4463.24951172
"6850",-12.5,4,6850,7257,2,53.5,1,4463.24951172
"6851",-12.5,4,6851,7258,2,54.5,1,4601.25
"6852",-12.5,4,6852,7258,2,54.5,1,4601.25
"6853",-12.5,4,6853,7258,2,54.5,1,4601.25
"6854",-12.5,4,6854,7258,2,54.5,1,4601.25
