"","TARGET_FID","richness","species1","depth","x","y"
"19368",5934,4,"Trissopathes pseudotristicha",1305.75,-173.5,-17.5
"19369",5934,4,"Alternatipathes alternata",1305.75,-173.5,-17.5
"19370",5934,4,"Stichopathes spiessi",1305.75,-173.5,-17.5
"19371",5936,4,"Alternatipathes alternata",4769.5,-171.5,-17.5
"19372",5936,4,"Bathypathes patula",4769.5,-171.5,-17.5
"19373",5936,4,"Schizopathes affinis",4769.5,-171.5,-17.5
"19374",5936,4,"Abyssopathes lyra",4769.5,-171.5,-17.5
"19375",5937,2,"Abyssopathes lyra",5260.5,-170.5,-17.5
"19376",5937,2,"Bathypathes patula",5260.5,-170.5,-17.5
"19377",5938,3,"Alternatipathes alternata",5054.75,-169.5,-17.5
"19378",5938,3,"Abyssopathes lyra",5054.75,-169.5,-17.5
"19379",5938,3,"Bathypathes patula",5054.75,-169.5,-17.5
"19380",5939,2,"Abyssopathes lyra",5277.25,-168.5,-17.5
"19381",5939,2,"Bathypathes patula",5277.25,-168.5,-17.5
"19382",5940,1,"Abyssopathes lyra",5496,-167.5,-17.5
"19383",5941,3,"Abyssopathes lyra",5027,-166.5,-17.5
"19384",5941,3,"Bathypathes patula",5027,-166.5,-17.5
"19385",5941,3,"Alternatipathes alternata",5027,-166.5,-17.5
"19386",5942,1,"Abyssopathes lyra",5417.75,-165.5,-17.5
"19387",5943,1,"Abyssopathes lyra",5605.25,-164.5,-17.5
"19388",5944,2,"Bathypathes patula",5099.75,-163.5,-17.5
"19389",5944,2,"Abyssopathes lyra",5099.75,-163.5,-17.5
"19390",5945,4,"Alternatipathes alternata",4888.75,-162.5,-17.5
"19391",5945,4,"Schizopathes affinis",4888.75,-162.5,-17.5
"19392",5945,4,"Abyssopathes lyra",4888.75,-162.5,-17.5
"19393",5945,4,"Bathypathes patula",4888.75,-162.5,-17.5
"19394",5946,4,"Alternatipathes alternata",4804,-161.5,-17.5
"19395",5946,4,"Schizopathes affinis",4804,-161.5,-17.5
"19396",5946,4,"Bathypathes patula",4804,-161.5,-17.5
"19397",5946,4,"Abyssopathes lyra",4804,-161.5,-17.5
"19398",5947,3,"Bathypathes patula",4923.25,-160.5,-17.5
"19399",5947,3,"Abyssopathes lyra",4923.25,-160.5,-17.5
"19400",5947,3,"Alternatipathes alternata",4923.25,-160.5,-17.5
"19401",5948,2,"Abyssopathes lyra",5204.25,-159.5,-17.5
"19402",5948,2,"Bathypathes patula",5204.25,-159.5,-17.5
"19403",5949,3,"Bathypathes patula",4946,-158.5,-17.5
"19404",5949,3,"Alternatipathes alternata",4946,-158.5,-17.5
"19405",5949,3,"Abyssopathes lyra",4946,-158.5,-17.5
"19406",5950,3,"Abyssopathes lyra",5029.5,-157.5,-17.5
"19407",5950,3,"Bathypathes patula",5029.5,-157.5,-17.5
"19408",5950,3,"Alternatipathes alternata",5029.5,-157.5,-17.5
"19409",5951,4,"Abyssopathes lyra",4825.5,-156.5,-17.5
"19410",5951,4,"Bathypathes patula",4825.5,-156.5,-17.5
"19411",5951,4,"Schizopathes affinis",4825.5,-156.5,-17.5
"19412",5951,4,"Alternatipathes alternata",4825.5,-156.5,-17.5
"19413",5952,4,"Bathypathes patula",4794.5,-155.5,-17.5
"19414",5952,4,"Schizopathes affinis",4794.5,-155.5,-17.5
"19415",5952,4,"Alternatipathes alternata",4794.5,-155.5,-17.5
"19416",5952,4,"Abyssopathes lyra",4794.5,-155.5,-17.5
"19417",5953,4,"Abyssopathes lyra",4724.5,-154.5,-17.5
"19418",5953,4,"Schizopathes affinis",4724.5,-154.5,-17.5
"19419",5953,4,"Alternatipathes alternata",4724.5,-154.5,-17.5
"19420",5953,4,"Bathypathes patula",4724.5,-154.5,-17.5
"19421",5954,4,"Schizopathes affinis",4593.5,-153.5,-17.5
"19422",5954,4,"Alternatipathes alternata",4593.5,-153.5,-17.5
"19423",5954,4,"Bathypathes patula",4593.5,-153.5,-17.5
"19424",5954,4,"Abyssopathes lyra",4593.5,-153.5,-17.5
"19425",5955,4,"Alternatipathes alternata",4328.5,-152.5,-17.5
"19426",5955,4,"Bathypathes patula",4328.5,-152.5,-17.5
"19427",5955,4,"Schizopathes affinis",4328.5,-152.5,-17.5
"19428",5955,4,"Abyssopathes lyra",4328.5,-152.5,-17.5
"19429",5956,4,"Abyssopathes lyra",4046,-151.5,-17.5
"19430",5956,4,"Schizopathes affinis",4046,-151.5,-17.5
"19431",5956,4,"Bathypathes patula",4046,-151.5,-17.5
"19432",5956,4,"Alternatipathes alternata",4046,-151.5,-17.5
"19433",5957,4,"Alternatipathes alternata",3476.49975586,-150.5,-17.5
"19434",5957,4,"Abyssopathes lyra",3476.49975586,-150.5,-17.5
"19435",5957,4,"Bathypathes patula",3476.49975586,-150.5,-17.5
"19436",5957,4,"Schizopathes affinis",3476.49975586,-150.5,-17.5
"19437",5959,4,"Alternatipathes alternata",3875,-148.5,-17.5
"19438",5959,4,"Abyssopathes lyra",3875,-148.5,-17.5
"19439",5959,4,"Schizopathes affinis",3875,-148.5,-17.5
"19440",5959,4,"Bathypathes patula",3875,-148.5,-17.5
"19441",5960,4,"Abyssopathes lyra",4281.5,-147.5,-17.5
"19442",5960,4,"Alternatipathes alternata",4281.5,-147.5,-17.5
"19443",5960,4,"Bathypathes patula",4281.5,-147.5,-17.5
"19444",5960,4,"Schizopathes affinis",4281.5,-147.5,-17.5
"19445",5961,4,"Schizopathes affinis",4122.25,-146.5,-17.5
"19446",5961,4,"Bathypathes patula",4122.25,-146.5,-17.5
"19447",5961,4,"Alternatipathes alternata",4122.25,-146.5,-17.5
"19448",5961,4,"Abyssopathes lyra",4122.25,-146.5,-17.5
"19449",5962,4,"Alternatipathes alternata",2053.50024414,-145.5,-17.5
"19450",5962,4,"Abyssopathes lyra",2053.50024414,-145.5,-17.5
"19451",5962,4,"Schizopathes affinis",2053.50024414,-145.5,-17.5
"19452",5962,4,"Bathypathes patula",2053.50024414,-145.5,-17.5
"19453",5963,4,"Schizopathes affinis",4052.5,-144.5,-17.5
"19454",5963,4,"Bathypathes patula",4052.5,-144.5,-17.5
"19455",5963,4,"Alternatipathes alternata",4052.5,-144.5,-17.5
"19456",5963,4,"Abyssopathes lyra",4052.5,-144.5,-17.5
"19457",5964,2,"Bathypathes patula",1043.00036621,-143.5,-17.5
"19458",5964,2,"Alternatipathes alternata",1043.00036621,-143.5,-17.5
"19459",5965,2,"Alternatipathes alternata",1299.74963379,-142.5,-17.5
"19460",5965,2,"Bathypathes patula",1299.74963379,-142.5,-17.5
"19461",5966,4,"Abyssopathes lyra",3205.00024414,-141.5,-17.5
"19462",5966,4,"Bathypathes patula",3205.00024414,-141.5,-17.5
"19463",5966,4,"Schizopathes affinis",3205.00024414,-141.5,-17.5
"19464",5966,4,"Alternatipathes alternata",3205.00024414,-141.5,-17.5
"19465",5967,4,"Schizopathes affinis",3698.75,-140.5,-17.5
"19466",5967,4,"Bathypathes patula",3698.75,-140.5,-17.5
"19467",5967,4,"Abyssopathes lyra",3698.75,-140.5,-17.5
"19468",5967,4,"Alternatipathes alternata",3698.75,-140.5,-17.5
"19469",5968,4,"Schizopathes affinis",3142.25,-139.5,-17.5
"19470",5968,4,"Alternatipathes alternata",3142.25,-139.5,-17.5
"19471",5968,4,"Abyssopathes lyra",3142.25,-139.5,-17.5
"19472",5968,4,"Bathypathes patula",3142.25,-139.5,-17.5
"19473",5969,4,"Alternatipathes alternata",2852.25,-138.5,-17.5
"19474",5969,4,"Bathypathes patula",2852.25,-138.5,-17.5
"19475",5969,4,"Schizopathes affinis",2852.25,-138.5,-17.5
"19476",5969,4,"Abyssopathes lyra",2852.25,-138.5,-17.5
"19477",5970,4,"Schizopathes affinis",3032,-137.5,-17.5
"19478",5970,4,"Bathypathes patula",3032,-137.5,-17.5
"19479",5970,4,"Alternatipathes alternata",3032,-137.5,-17.5
"19480",5970,4,"Abyssopathes lyra",3032,-137.5,-17.5
"19481",5971,4,"Abyssopathes lyra",3365,-136.5,-17.5
"19482",5971,4,"Alternatipathes alternata",3365,-136.5,-17.5
"19483",5971,4,"Schizopathes affinis",3365,-136.5,-17.5
"19484",5971,4,"Bathypathes patula",3365,-136.5,-17.5
"19485",5972,4,"Abyssopathes lyra",3908.5,-135.5,-17.5
"19486",5972,4,"Schizopathes affinis",3908.5,-135.5,-17.5
"19487",5972,4,"Alternatipathes alternata",3908.5,-135.5,-17.5
"19488",5972,4,"Bathypathes patula",3908.5,-135.5,-17.5
"19489",5973,4,"Schizopathes affinis",4396.25,-134.5,-17.5
"19490",5973,4,"Alternatipathes alternata",4396.25,-134.5,-17.5
"19491",5973,4,"Abyssopathes lyra",4396.25,-134.5,-17.5
"19492",5973,4,"Bathypathes patula",4396.25,-134.5,-17.5
"19493",5974,4,"Abyssopathes lyra",4374.25,-133.5,-17.5
"19494",5974,4,"Bathypathes patula",4374.25,-133.5,-17.5
"19495",5974,4,"Alternatipathes alternata",4374.25,-133.5,-17.5
"19496",5974,4,"Schizopathes affinis",4374.25,-133.5,-17.5
"19497",5975,4,"Alternatipathes alternata",4375.25,-132.5,-17.5
"19498",5975,4,"Abyssopathes lyra",4375.25,-132.5,-17.5
"19499",5975,4,"Schizopathes affinis",4375.25,-132.5,-17.5
"19500",5975,4,"Bathypathes patula",4375.25,-132.5,-17.5
"19501",5976,4,"Abyssopathes lyra",4181,-131.5,-17.5
"19502",5976,4,"Alternatipathes alternata",4181,-131.5,-17.5
"19503",5976,4,"Bathypathes patula",4181,-131.5,-17.5
"19504",5976,4,"Schizopathes affinis",4181,-131.5,-17.5
"19505",5977,4,"Schizopathes affinis",4213.5,-130.5,-17.5
"19506",5977,4,"Bathypathes patula",4213.5,-130.5,-17.5
"19507",5977,4,"Abyssopathes lyra",4213.5,-130.5,-17.5
"19508",5977,4,"Alternatipathes alternata",4213.5,-130.5,-17.5
"19509",5978,4,"Schizopathes affinis",4176.5,-129.5,-17.5
"19510",5978,4,"Abyssopathes lyra",4176.5,-129.5,-17.5
"19511",5978,4,"Alternatipathes alternata",4176.5,-129.5,-17.5
"19512",5978,4,"Bathypathes patula",4176.5,-129.5,-17.5
"19513",5979,4,"Abyssopathes lyra",4114,-128.5,-17.5
"19514",5979,4,"Bathypathes patula",4114,-128.5,-17.5
"19515",5979,4,"Schizopathes affinis",4114,-128.5,-17.5
"19516",5979,4,"Alternatipathes alternata",4114,-128.5,-17.5
"19517",5980,4,"Alternatipathes alternata",3939.5,-127.5,-17.5
"19518",5980,4,"Abyssopathes lyra",3939.5,-127.5,-17.5
"19519",5980,4,"Schizopathes affinis",3939.5,-127.5,-17.5
"19520",5980,4,"Bathypathes patula",3939.5,-127.5,-17.5
"19521",5981,4,"Alternatipathes alternata",3841.75,-126.5,-17.5
"19522",5981,4,"Abyssopathes lyra",3841.75,-126.5,-17.5
"19523",5981,4,"Schizopathes affinis",3841.75,-126.5,-17.5
"19524",5981,4,"Bathypathes patula",3841.75,-126.5,-17.5
"19525",5982,4,"Abyssopathes lyra",3667.25,-125.5,-17.5
"19526",5982,4,"Alternatipathes alternata",3667.25,-125.5,-17.5
"19527",5982,4,"Bathypathes patula",3667.25,-125.5,-17.5
"19528",5982,4,"Schizopathes affinis",3667.25,-125.5,-17.5
"19529",5983,4,"Alternatipathes alternata",3874.75,-124.5,-17.5
"19530",5983,4,"Bathypathes patula",3874.75,-124.5,-17.5
"19531",5983,4,"Schizopathes affinis",3874.75,-124.5,-17.5
"19532",5983,4,"Abyssopathes lyra",3874.75,-124.5,-17.5
"19533",5984,4,"Alternatipathes alternata",3906.25,-123.5,-17.5
"19534",5984,4,"Abyssopathes lyra",3906.25,-123.5,-17.5
"19535",5984,4,"Bathypathes patula",3906.25,-123.5,-17.5
"19536",5984,4,"Schizopathes affinis",3906.25,-123.5,-17.5
"19537",5985,4,"Bathypathes patula",3756.75,-122.5,-17.5
"19538",5985,4,"Abyssopathes lyra",3756.75,-122.5,-17.5
"19539",5985,4,"Schizopathes affinis",3756.75,-122.5,-17.5
"19540",5985,4,"Alternatipathes alternata",3756.75,-122.5,-17.5
"19541",5986,4,"Abyssopathes lyra",3643.25,-121.5,-17.5
"19542",5986,4,"Bathypathes patula",3643.25,-121.5,-17.5
"19543",5986,4,"Alternatipathes alternata",3643.25,-121.5,-17.5
"19544",5986,4,"Schizopathes affinis",3643.25,-121.5,-17.5
"19545",5987,4,"Bathypathes patula",3657.75,-120.5,-17.5
"19546",5987,4,"Schizopathes affinis",3657.75,-120.5,-17.5
"19547",5987,4,"Alternatipathes alternata",3657.75,-120.5,-17.5
"19548",5987,4,"Abyssopathes lyra",3657.75,-120.5,-17.5
"19549",5988,4,"Schizopathes affinis",3668,-119.5,-17.5
"19550",5988,4,"Abyssopathes lyra",3668,-119.5,-17.5
"19551",5988,4,"Bathypathes patula",3668,-119.5,-17.5
"19552",5988,4,"Alternatipathes alternata",3668,-119.5,-17.5
"19553",5989,4,"Alternatipathes alternata",3307.25,-118.5,-17.5
"19554",5989,4,"Abyssopathes lyra",3307.25,-118.5,-17.5
"19555",5989,4,"Bathypathes patula",3307.25,-118.5,-17.5
"19556",5989,4,"Schizopathes affinis",3307.25,-118.5,-17.5
"19557",5990,3,"Bathypathes patula",2873,-117.5,-17.5
"19558",5990,3,"Alternatipathes alternata",2873,-117.5,-17.5
"19559",5990,3,"Abyssopathes lyra",2873,-117.5,-17.5
"19560",5991,3,"Alternatipathes alternata",3273.75,-116.5,-17.5
"19561",5991,3,"Abyssopathes lyra",3273.75,-116.5,-17.5
"19562",5991,3,"Bathypathes patula",3273.75,-116.5,-17.5
"19563",5992,3,"Bathypathes patula",3348.75,-115.5,-17.5
"19564",5992,3,"Alternatipathes alternata",3348.75,-115.5,-17.5
"19565",5992,3,"Abyssopathes lyra",3348.75,-115.5,-17.5
"19566",5993,3,"Bathypathes patula",3245,-114.5,-17.5
"19567",5993,3,"Abyssopathes lyra",3245,-114.5,-17.5
"19568",5993,3,"Alternatipathes alternata",3245,-114.5,-17.5
"19569",5994,3,"Bathypathes patula",3007.75,-113.5,-17.5
"19570",5994,3,"Alternatipathes alternata",3007.75,-113.5,-17.5
"19571",5994,3,"Abyssopathes lyra",3007.75,-113.5,-17.5
"19572",5995,3,"Alternatipathes alternata",3104.5,-112.5,-17.5
"19573",5995,3,"Bathypathes patula",3104.5,-112.5,-17.5
"19574",5995,3,"Abyssopathes lyra",3104.5,-112.5,-17.5
"19575",5996,3,"Abyssopathes lyra",3233.5,-111.5,-17.5
"19576",5996,3,"Bathypathes patula",3233.5,-111.5,-17.5
"19577",5996,3,"Alternatipathes alternata",3233.5,-111.5,-17.5
"19578",5997,3,"Bathypathes patula",3494.5,-110.5,-17.5
"19579",5997,3,"Alternatipathes alternata",3494.5,-110.5,-17.5
"19580",5997,3,"Abyssopathes lyra",3494.5,-110.5,-17.5
"19581",5998,3,"Alternatipathes alternata",3670.75,-109.5,-17.5
"19582",5998,3,"Bathypathes patula",3670.75,-109.5,-17.5
"19583",5998,3,"Abyssopathes lyra",3670.75,-109.5,-17.5
"19584",5999,3,"Alternatipathes alternata",3786,-108.5,-17.5
"19585",5999,3,"Bathypathes patula",3786,-108.5,-17.5
"19586",5999,3,"Abyssopathes lyra",3786,-108.5,-17.5
"19587",6000,3,"Bathypathes patula",3953.5,-107.5,-17.5
"19588",6000,3,"Abyssopathes lyra",3953.5,-107.5,-17.5
"19589",6000,3,"Alternatipathes alternata",3953.5,-107.5,-17.5
"19590",6001,3,"Alternatipathes alternata",3802.25,-106.5,-17.5
"19591",6001,3,"Abyssopathes lyra",3802.25,-106.5,-17.5
"19592",6001,3,"Bathypathes patula",3802.25,-106.5,-17.5
"19593",6002,2,"Alternatipathes alternata",3888.75,-105.5,-17.5
"19594",6002,2,"Bathypathes patula",3888.75,-105.5,-17.5
"19595",6003,2,"Bathypathes patula",4081,-104.5,-17.5
"19596",6003,2,"Alternatipathes alternata",4081,-104.5,-17.5
"19597",6004,2,"Alternatipathes alternata",3842.75,-103.5,-17.5
"19598",6004,2,"Bathypathes patula",3842.75,-103.5,-17.5
"19599",6005,2,"Alternatipathes alternata",4099.5,-102.5,-17.5
"19600",6005,2,"Bathypathes patula",4099.5,-102.5,-17.5
"19601",6006,2,"Alternatipathes alternata",4179.25,-101.5,-17.5
"19602",6006,2,"Bathypathes patula",4179.25,-101.5,-17.5
"19603",6007,2,"Bathypathes patula",3936.75,-100.5,-17.5
"19604",6007,2,"Alternatipathes alternata",3936.75,-100.5,-17.5
"19605",6008,2,"Bathypathes patula",4307.25,-99.5,-17.5
"19606",6008,2,"Alternatipathes alternata",4307.25,-99.5,-17.5
"19607",6009,2,"Bathypathes patula",4385.5,-98.5,-17.5
"19608",6009,2,"Alternatipathes alternata",4385.5,-98.5,-17.5
"19609",6010,2,"Bathypathes patula",4187,-97.5,-17.5
"19610",6010,2,"Alternatipathes alternata",4187,-97.5,-17.5
"19611",6011,2,"Bathypathes patula",4166.75,-96.5,-17.5
"19612",6011,2,"Alternatipathes alternata",4166.75,-96.5,-17.5
"19613",6012,2,"Bathypathes patula",4236,-95.5,-17.5
"19614",6012,2,"Alternatipathes alternata",4236,-95.5,-17.5
"19615",6013,1,"Bathypathes patula",3839.99975586,-94.5,-17.5
"19616",6014,1,"Bathypathes patula",4196.25,-93.5,-17.5
"19617",6015,1,"Bathypathes patula",4460.25,-92.5,-17.5
"19618",6016,1,"Bathypathes patula",3982,-91.5,-17.5
"19619",6017,1,"Bathypathes patula",4278,-90.5,-17.5
"19620",6018,1,"Bathypathes patula",4521.75,-89.5,-17.5
"19621",6019,1,"Bathypathes patula",4311.5,-88.5,-17.5
"19622",6020,1,"Bathypathes patula",4480.5,-87.5,-17.5
"19623",6021,1,"Bathypathes patula",4567.25,-86.5,-17.5
"19624",6022,1,"Bathypathes patula",4561.25,-85.5,-17.5
"19625",6023,1,"Bathypathes patula",4410.75,-84.5,-17.5
"19626",6032,1,"Bathypathes patula",356.25,-179.5,-16.5
"19627",6033,4,"Stichopathes spiessi",1339.75,-178.5,-16.5
"19628",6033,4,"Trissopathes pseudotristicha",1339.75,-178.5,-16.5
"19629",6033,4,"Alternatipathes alternata",1339.75,-178.5,-16.5
"19630",6033,4,"Bathypathes patula",1339.75,-178.5,-16.5
"19631",6034,5,"Trissopathes pseudotristicha",2308.5,-177.5,-16.5
"19632",6034,5,"Trissopathes tristicha",2308.5,-177.5,-16.5
"19633",6034,5,"Bathypathes patula",2308.5,-177.5,-16.5
"19634",6034,5,"Alternatipathes alternata",2308.5,-177.5,-16.5
"19635",6034,5,"Schizopathes affinis",2308.5,-177.5,-16.5
"19636",6035,3,"Bathypathes patula",2912.5,-176.5,-16.5
"19637",6035,3,"Schizopathes affinis",2912.5,-176.5,-16.5
"19638",6035,3,"Alternatipathes alternata",2912.5,-176.5,-16.5
"19639",6036,4,"Schizopathes affinis",2380.5,-175.5,-16.5
"19640",6036,4,"Bathypathes patula",2380.5,-175.5,-16.5
"19641",6036,4,"Alternatipathes alternata",2380.5,-175.5,-16.5
"19642",6036,4,"Trissopathes pseudotristicha",2380.5,-175.5,-16.5
"19643",6037,6,"Alternatipathes alternata",2276.75,-174.5,-16.5
"19644",6037,6,"Abyssopathes lyra",2276.75,-174.5,-16.5
"19645",6037,6,"Trissopathes tristicha",2276.75,-174.5,-16.5
"19646",6037,6,"Bathypathes patula",2276.75,-174.5,-16.5
"19647",6037,6,"Schizopathes affinis",2276.75,-174.5,-16.5
"19648",6037,6,"Trissopathes pseudotristicha",2276.75,-174.5,-16.5
"19649",6038,4,"Stichopathes spiessi",1364.5,-173.5,-16.5
"19650",6038,4,"Alternatipathes alternata",1364.5,-173.5,-16.5
"19651",6038,4,"Bathypathes patula",1364.5,-173.5,-16.5
"19652",6038,4,"Trissopathes pseudotristicha",1364.5,-173.5,-16.5
"19653",6039,4,"Bathypathes patula",4251,-172.5,-16.5
"19654",6039,4,"Alternatipathes alternata",4251,-172.5,-16.5
"19655",6039,4,"Schizopathes affinis",4251,-172.5,-16.5
"19656",6039,4,"Abyssopathes lyra",4251,-172.5,-16.5
"19657",6040,1,"Abyssopathes lyra",5329,-171.5,-16.5
"19658",6041,4,"Schizopathes affinis",4795.25,-170.5,-16.5
"19659",6041,4,"Bathypathes patula",4795.25,-170.5,-16.5
"19660",6041,4,"Abyssopathes lyra",4795.25,-170.5,-16.5
"19661",6041,4,"Alternatipathes alternata",4795.25,-170.5,-16.5
"19662",6042,1,"Abyssopathes lyra",5359.5,-169.5,-16.5
"19663",6043,4,"Schizopathes affinis",4866.74951172,-168.5,-16.5
"19664",6043,4,"Bathypathes patula",4866.74951172,-168.5,-16.5
"19665",6043,4,"Abyssopathes lyra",4866.74951172,-168.5,-16.5
"19666",6043,4,"Alternatipathes alternata",4866.74951172,-168.5,-16.5
"19667",6044,1,"Abyssopathes lyra",5558.5,-167.5,-16.5
"19668",6046,1,"Abyssopathes lyra",5622.25,-165.5,-16.5
"19669",6047,1,"Abyssopathes lyra",5667.25,-164.5,-16.5
"19670",6048,1,"Abyssopathes lyra",5553.75,-163.5,-16.5
"19671",6049,2,"Abyssopathes lyra",5203.75,-162.5,-16.5
"19672",6049,2,"Bathypathes patula",5203.75,-162.5,-16.5
"19673",6050,4,"Bathypathes patula",4645,-161.5,-16.5
"19674",6050,4,"Alternatipathes alternata",4645,-161.5,-16.5
"19675",6050,4,"Abyssopathes lyra",4645,-161.5,-16.5
"19676",6050,4,"Schizopathes affinis",4645,-161.5,-16.5
"19677",6051,4,"Schizopathes affinis",4902.75,-160.5,-16.5
"19678",6051,4,"Alternatipathes alternata",4902.75,-160.5,-16.5
"19679",6051,4,"Bathypathes patula",4902.75,-160.5,-16.5
"19680",6051,4,"Abyssopathes lyra",4902.75,-160.5,-16.5
"19681",6052,3,"Abyssopathes lyra",5070.75,-159.5,-16.5
"19682",6052,3,"Bathypathes patula",5070.75,-159.5,-16.5
"19683",6052,3,"Alternatipathes alternata",5070.75,-159.5,-16.5
"19684",6053,4,"Schizopathes affinis",4158.5,-158.5,-16.5
"19685",6053,4,"Abyssopathes lyra",4158.5,-158.5,-16.5
"19686",6053,4,"Alternatipathes alternata",4158.5,-158.5,-16.5
"19687",6053,4,"Bathypathes patula",4158.5,-158.5,-16.5
"19688",6054,3,"Bathypathes patula",5052.75,-157.5,-16.5
"19689",6054,3,"Alternatipathes alternata",5052.75,-157.5,-16.5
"19690",6054,3,"Abyssopathes lyra",5052.75,-157.5,-16.5
"19691",6055,4,"Abyssopathes lyra",4812.5,-156.5,-16.5
"19692",6055,4,"Schizopathes affinis",4812.5,-156.5,-16.5
"19693",6055,4,"Bathypathes patula",4812.5,-156.5,-16.5
"19694",6055,4,"Alternatipathes alternata",4812.5,-156.5,-16.5
"19695",6056,4,"Alternatipathes alternata",3699.5,-155.5,-16.5
"19696",6056,4,"Bathypathes patula",3699.5,-155.5,-16.5
"19697",6056,4,"Schizopathes affinis",3699.5,-155.5,-16.5
"19698",6056,4,"Abyssopathes lyra",3699.5,-155.5,-16.5
"19699",6057,4,"Schizopathes affinis",3116.74975586,-154.5,-16.5
"19700",6057,4,"Abyssopathes lyra",3116.74975586,-154.5,-16.5
"19701",6057,4,"Bathypathes patula",3116.74975586,-154.5,-16.5
"19702",6057,4,"Alternatipathes alternata",3116.74975586,-154.5,-16.5
"19703",6058,4,"Alternatipathes alternata",3864.25,-153.5,-16.5
"19704",6058,4,"Schizopathes affinis",3864.25,-153.5,-16.5
"19705",6058,4,"Bathypathes patula",3864.25,-153.5,-16.5
"19706",6058,4,"Abyssopathes lyra",3864.25,-153.5,-16.5
"19707",6059,1,"Alternatipathes alternata",221.249969482,-152.5,-16.5
"19708",6060,2,"Bathypathes patula",551.249572754,-151.5,-16.5
"19709",6060,2,"Alternatipathes alternata",551.249572754,-151.5,-16.5
"19710",6061,4,"Abyssopathes lyra",4063.5,-150.5,-16.5
"19711",6061,4,"Alternatipathes alternata",4063.5,-150.5,-16.5
"19712",6061,4,"Schizopathes affinis",4063.5,-150.5,-16.5
"19713",6061,4,"Bathypathes patula",4063.5,-150.5,-16.5
"19714",6062,4,"Abyssopathes lyra",4220.75,-149.5,-16.5
"19715",6062,4,"Bathypathes patula",4220.75,-149.5,-16.5
"19716",6062,4,"Alternatipathes alternata",4220.75,-149.5,-16.5
"19717",6062,4,"Schizopathes affinis",4220.75,-149.5,-16.5
"19718",6063,4,"Schizopathes affinis",4272.5,-148.5,-16.5
"19719",6063,4,"Alternatipathes alternata",4272.5,-148.5,-16.5
"19720",6063,4,"Abyssopathes lyra",4272.5,-148.5,-16.5
"19721",6063,4,"Bathypathes patula",4272.5,-148.5,-16.5
"19722",6064,4,"Bathypathes patula",4315.5,-147.5,-16.5
"19723",6064,4,"Schizopathes affinis",4315.5,-147.5,-16.5
"19724",6064,4,"Abyssopathes lyra",4315.5,-147.5,-16.5
"19725",6064,4,"Alternatipathes alternata",4315.5,-147.5,-16.5
"19726",6065,3,"Bathypathes patula",1638.75012207,-146.5,-16.5
"19727",6065,3,"Schizopathes affinis",1638.75012207,-146.5,-16.5
"19728",6065,3,"Alternatipathes alternata",1638.75012207,-146.5,-16.5
"19729",6066,1,"Alternatipathes alternata",202.750137329,-145.5,-16.5
"19730",6067,2,"Alternatipathes alternata",1323.50012207,-144.5,-16.5
"19731",6067,2,"Bathypathes patula",1323.50012207,-144.5,-16.5
"19732",6068,3,"Bathypathes patula",1860.99987793,-143.5,-16.5
"19733",6068,3,"Alternatipathes alternata",1860.99987793,-143.5,-16.5
