"","TARGET_FID","richness","species1","depth","x","y","min_depth","max_depth","min_lat","max_lat"
"11805",6413,3,"Alternatipathes alternata",3183.25,-110.5,-13.5,182,5089,-70.333328,56.350281
"11806",6413,3,"Bathypathes patula",3183.25,-110.5,-13.5,273,5303.52,-68.120833,59.04833
"11807",6414,3,"Abyssopathes lyra",3459.25,-109.5,-13.5,2050,5772.36,-67.916672,36.17
"11808",6414,3,"Alternatipathes alternata",3459.25,-109.5,-13.5,182,5089,-70.333328,56.350281
"11809",6414,3,"Bathypathes patula",3459.25,-109.5,-13.5,273,5303.52,-68.120833,59.04833
"11810",6415,3,"Abyssopathes lyra",3500.25,-108.5,-13.5,2050,5772.36,-67.916672,36.17
"11811",6415,3,"Alternatipathes alternata",3500.25,-108.5,-13.5,182,5089,-70.333328,56.350281
"11812",6415,3,"Bathypathes patula",3500.25,-108.5,-13.5,273,5303.52,-68.120833,59.04833
"11813",6416,2,"Alternatipathes alternata",3685.75,-107.5,-13.5,182,5089,-70.333328,56.350281
"11814",6416,2,"Bathypathes patula",3685.75,-107.5,-13.5,273,5303.52,-68.120833,59.04833
"11815",6417,2,"Alternatipathes alternata",3596.5,-106.5,-13.5,182,5089,-70.333328,56.350281
"11816",6417,2,"Bathypathes patula",3596.5,-106.5,-13.5,273,5303.52,-68.120833,59.04833
"11817",6418,2,"Alternatipathes alternata",3778.25,-105.5,-13.5,182,5089,-70.333328,56.350281
"11818",6418,2,"Bathypathes patula",3778.25,-105.5,-13.5,273,5303.52,-68.120833,59.04833
"11819",6419,2,"Alternatipathes alternata",4225,-104.5,-13.5,182,5089,-70.333328,56.350281
"11820",6419,2,"Bathypathes patula",4225,-104.5,-13.5,273,5303.52,-68.120833,59.04833
"11821",6420,2,"Alternatipathes alternata",3957.5,-103.5,-13.5,182,5089,-70.333328,56.350281
"11822",6420,2,"Bathypathes patula",3957.5,-103.5,-13.5,273,5303.52,-68.120833,59.04833
"11823",6421,2,"Alternatipathes alternata",4040.25024414,-102.5,-13.5,182,5089,-70.333328,56.350281
"11824",6421,2,"Bathypathes patula",4040.25024414,-102.5,-13.5,273,5303.52,-68.120833,59.04833
"11825",6422,2,"Alternatipathes alternata",4092.75,-101.5,-13.5,182,5089,-70.333328,56.350281
"11826",6422,2,"Bathypathes patula",4092.75,-101.5,-13.5,273,5303.52,-68.120833,59.04833
"11827",6423,2,"Alternatipathes alternata",4160.75,-100.5,-13.5,182,5089,-70.333328,56.350281
"11828",6423,2,"Bathypathes patula",4160.75,-100.5,-13.5,273,5303.52,-68.120833,59.04833
"11829",6424,2,"Alternatipathes alternata",4067.25,-99.5,-13.5,182,5089,-70.333328,56.350281
"11830",6424,2,"Bathypathes patula",4067.25,-99.5,-13.5,273,5303.52,-68.120833,59.04833
"11831",6425,2,"Alternatipathes alternata",3774.25,-98.5,-13.5,182,5089,-70.333328,56.350281
"11832",6425,2,"Bathypathes patula",3774.25,-98.5,-13.5,273,5303.52,-68.120833,59.04833
"11833",6426,2,"Alternatipathes alternata",3632.5,-97.5,-13.5,182,5089,-70.333328,56.350281
"11834",6426,2,"Bathypathes patula",3632.5,-97.5,-13.5,273,5303.52,-68.120833,59.04833
"11835",6427,2,"Alternatipathes alternata",3464.5,-96.5,-13.5,182,5089,-70.333328,56.350281
"11836",6427,2,"Bathypathes patula",3464.5,-96.5,-13.5,273,5303.52,-68.120833,59.04833
"11837",6428,2,"Alternatipathes alternata",3683,-95.5,-13.5,182,5089,-70.333328,56.350281
"11838",6428,2,"Bathypathes patula",3683,-95.5,-13.5,273,5303.52,-68.120833,59.04833
"11839",6429,1,"Bathypathes patula",3564.75,-94.5,-13.5,273,5303.52,-68.120833,59.04833
"11840",6430,1,"Bathypathes patula",3828,-93.5,-13.5,273,5303.52,-68.120833,59.04833
"11841",6431,1,"Bathypathes patula",3660.75,-92.5,-13.5,273,5303.52,-68.120833,59.04833
"11842",6432,1,"Bathypathes patula",4162.25,-91.5,-13.5,273,5303.52,-68.120833,59.04833
"11843",6433,1,"Bathypathes patula",4260,-90.5,-13.5,273,5303.52,-68.120833,59.04833
"11844",6434,1,"Bathypathes patula",3873.75,-89.5,-13.5,273,5303.52,-68.120833,59.04833
"11845",6435,1,"Bathypathes patula",3772.25024414,-88.5,-13.5,273,5303.52,-68.120833,59.04833
"11846",6436,1,"Bathypathes patula",4098.25,-87.5,-13.5,273,5303.52,-68.120833,59.04833
"11847",6437,1,"Bathypathes patula",4449.5,-86.5,-13.5,273,5303.52,-68.120833,59.04833
"11848",6438,1,"Bathypathes patula",4739.25,-85.5,-13.5,273,5303.52,-68.120833,59.04833
"11849",6439,1,"Bathypathes patula",4919,-84.5,-13.5,273,5303.52,-68.120833,59.04833
"11850",6449,5,"Abyssopathes lyra",2202.25,-178.5,-12.5,2050,5772.36,-67.916672,36.17
"11851",6449,5,"Alternatipathes alternata",2202.25,-178.5,-12.5,182,5089,-70.333328,56.350281
"11852",6449,5,"Bathypathes patula",2202.25,-178.5,-12.5,273,5303.52,-68.120833,59.04833
"11853",6449,5,"Schizopathes affinis",2202.25,-178.5,-12.5,1576,4923,-61.400002,35.552
"11854",6449,5,"Trissopathes pseudotristicha",2202.25,-178.5,-12.5,284,2800,-36.5,56.3694
"11855",6450,7,"Alternatipathes alternata",548.5,-177.5,-12.5,182,5089,-70.333328,56.350281
"11856",6450,7,"Antipathes curvata",548.5,-177.5,-12.5,12,604,-18.68833,26.5
"11857",6450,7,"Bathypathes patula",548.5,-177.5,-12.5,273,5303.52,-68.120833,59.04833
"11858",6450,7,"Dendropathes intermedia",548.5,-177.5,-12.5,15,1250,-51.043167,36
"11859",6450,7,"Stichopathes spiessi",548.5,-177.5,-12.5,365,1802.32,-37.418301,32.46
"11860",6450,7,"Trissopathes pseudotristicha",548.5,-177.5,-12.5,284,2800,-36.5,56.3694
"11861",6450,7,"Trissopathes tristicha",548.5,-177.5,-12.5,236,2355,-53.729,25.6266
"11862",6451,4,"Abyssopathes lyra",3316.5,-176.5,-12.5,2050,5772.36,-67.916672,36.17
"11863",6451,4,"Alternatipathes alternata",3316.5,-176.5,-12.5,182,5089,-70.333328,56.350281
"11864",6451,4,"Bathypathes patula",3316.5,-176.5,-12.5,273,5303.52,-68.120833,59.04833
"11865",6451,4,"Schizopathes affinis",3316.5,-176.5,-12.5,1576,4923,-61.400002,35.552
"11866",6452,4,"Abyssopathes lyra",4027.5,-175.5,-12.5,2050,5772.36,-67.916672,36.17
"11867",6452,4,"Alternatipathes alternata",4027.5,-175.5,-12.5,182,5089,-70.333328,56.350281
"11868",6452,4,"Bathypathes patula",4027.5,-175.5,-12.5,273,5303.52,-68.120833,59.04833
"11869",6452,4,"Schizopathes affinis",4027.5,-175.5,-12.5,1576,4923,-61.400002,35.552
"11870",6453,4,"Abyssopathes lyra",3411.5,-174.5,-12.5,2050,5772.36,-67.916672,36.17
"11871",6453,4,"Alternatipathes alternata",3411.5,-174.5,-12.5,182,5089,-70.333328,56.350281
"11872",6453,4,"Bathypathes patula",3411.5,-174.5,-12.5,273,5303.52,-68.120833,59.04833
"11873",6453,4,"Schizopathes affinis",3411.5,-174.5,-12.5,1576,4923,-61.400002,35.552
"11874",6454,4,"Abyssopathes lyra",4593.25,-173.5,-12.5,2050,5772.36,-67.916672,36.17
"11875",6454,4,"Alternatipathes alternata",4593.25,-173.5,-12.5,182,5089,-70.333328,56.350281
"11876",6454,4,"Bathypathes patula",4593.25,-173.5,-12.5,273,5303.52,-68.120833,59.04833
"11877",6454,4,"Schizopathes affinis",4593.25,-173.5,-12.5,1576,4923,-61.400002,35.552
"11878",6455,4,"Abyssopathes lyra",4814,-172.5,-12.5,2050,5772.36,-67.916672,36.17
"11879",6455,4,"Alternatipathes alternata",4814,-172.5,-12.5,182,5089,-70.333328,56.350281
"11880",6455,4,"Bathypathes patula",4814,-172.5,-12.5,273,5303.52,-68.120833,59.04833
"11881",6455,4,"Schizopathes affinis",4814,-172.5,-12.5,1576,4923,-61.400002,35.552
"11882",6456,4,"Abyssopathes lyra",4907.25,-171.5,-12.5,2050,5772.36,-67.916672,36.17
"11883",6456,4,"Alternatipathes alternata",4907.25,-171.5,-12.5,182,5089,-70.333328,56.350281
"11884",6456,4,"Bathypathes patula",4907.25,-171.5,-12.5,273,5303.52,-68.120833,59.04833
"11885",6456,4,"Schizopathes affinis",4907.25,-171.5,-12.5,1576,4923,-61.400002,35.552
"11886",6457,3,"Abyssopathes lyra",4989,-170.5,-12.5,2050,5772.36,-67.916672,36.17
"11887",6457,3,"Alternatipathes alternata",4989,-170.5,-12.5,182,5089,-70.333328,56.350281
"11888",6457,3,"Bathypathes patula",4989,-170.5,-12.5,273,5303.52,-68.120833,59.04833
"11889",6458,2,"Abyssopathes lyra",5156.5,-169.5,-12.5,2050,5772.36,-67.916672,36.17
"11890",6458,2,"Bathypathes patula",5156.5,-169.5,-12.5,273,5303.52,-68.120833,59.04833
"11891",6459,2,"Abyssopathes lyra",5293,-168.5,-12.5,2050,5772.36,-67.916672,36.17
"11892",6459,2,"Bathypathes patula",5293,-168.5,-12.5,273,5303.52,-68.120833,59.04833
"11893",6460,1,"Abyssopathes lyra",5724.5,-167.5,-12.5,2050,5772.36,-67.916672,36.17
"11894",6461,5,"Abyssopathes lyra",2757.25048828,-166.5,-12.5,2050,5772.36,-67.916672,36.17
"11895",6461,5,"Alternatipathes alternata",2757.25048828,-166.5,-12.5,182,5089,-70.333328,56.350281
"11896",6461,5,"Bathypathes patula",2757.25048828,-166.5,-12.5,273,5303.52,-68.120833,59.04833
"11897",6461,5,"Schizopathes affinis",2757.25048828,-166.5,-12.5,1576,4923,-61.400002,35.552
"11898",6461,5,"Trissopathes pseudotristicha",2757.25048828,-166.5,-12.5,284,2800,-36.5,56.3694
"11899",6462,1,"Abyssopathes lyra",5713.5,-165.5,-12.5,2050,5772.36,-67.916672,36.17
"11900",6463,2,"Abyssopathes lyra",5175,-164.5,-12.5,2050,5772.36,-67.916672,36.17
"11901",6463,2,"Bathypathes patula",5175,-164.5,-12.5,273,5303.52,-68.120833,59.04833
"11902",6464,4,"Abyssopathes lyra",3366.75,-163.5,-12.5,2050,5772.36,-67.916672,36.17
"11903",6464,4,"Alternatipathes alternata",3366.75,-163.5,-12.5,182,5089,-70.333328,56.350281
"11904",6464,4,"Bathypathes patula",3366.75,-163.5,-12.5,273,5303.52,-68.120833,59.04833
"11905",6464,4,"Schizopathes affinis",3366.75,-163.5,-12.5,1576,4923,-61.400002,35.552
"11906",6465,5,"Abyssopathes lyra",2488,-162.5,-12.5,2050,5772.36,-67.916672,36.17
"11907",6465,5,"Alternatipathes alternata",2488,-162.5,-12.5,182,5089,-70.333328,56.350281
"11908",6465,5,"Bathypathes patula",2488,-162.5,-12.5,273,5303.52,-68.120833,59.04833
"11909",6465,5,"Schizopathes affinis",2488,-162.5,-12.5,1576,4923,-61.400002,35.552
"11910",6465,5,"Trissopathes pseudotristicha",2488,-162.5,-12.5,284,2800,-36.5,56.3694
"11911",6466,5,"Abyssopathes lyra",2448.75,-161.5,-12.5,2050,5772.36,-67.916672,36.17
"11912",6466,5,"Alternatipathes alternata",2448.75,-161.5,-12.5,182,5089,-70.333328,56.350281
"11913",6466,5,"Bathypathes patula",2448.75,-161.5,-12.5,273,5303.52,-68.120833,59.04833
"11914",6466,5,"Schizopathes affinis",2448.75,-161.5,-12.5,1576,4923,-61.400002,35.552
"11915",6466,5,"Trissopathes pseudotristicha",2448.75,-161.5,-12.5,284,2800,-36.5,56.3694
"11916",6467,2,"Abyssopathes lyra",5223.75,-160.5,-12.5,2050,5772.36,-67.916672,36.17
"11917",6467,2,"Bathypathes patula",5223.75,-160.5,-12.5,273,5303.52,-68.120833,59.04833
"11918",6468,2,"Abyssopathes lyra",5257.25,-159.5,-12.5,2050,5772.36,-67.916672,36.17
"11919",6468,2,"Bathypathes patula",5257.25,-159.5,-12.5,273,5303.52,-68.120833,59.04833
"11920",6469,4,"Abyssopathes lyra",4787.99951172,-158.5,-12.5,2050,5772.36,-67.916672,36.17
"11921",6469,4,"Alternatipathes alternata",4787.99951172,-158.5,-12.5,182,5089,-70.333328,56.350281
"11922",6469,4,"Bathypathes patula",4787.99951172,-158.5,-12.5,273,5303.52,-68.120833,59.04833
"11923",6469,4,"Schizopathes affinis",4787.99951172,-158.5,-12.5,1576,4923,-61.400002,35.552
"11924",6470,2,"Abyssopathes lyra",5185.5,-157.5,-12.5,2050,5772.36,-67.916672,36.17
"11925",6470,2,"Bathypathes patula",5185.5,-157.5,-12.5,273,5303.52,-68.120833,59.04833
"11926",6471,2,"Abyssopathes lyra",5159.25,-156.5,-12.5,2050,5772.36,-67.916672,36.17
"11927",6471,2,"Bathypathes patula",5159.25,-156.5,-12.5,273,5303.52,-68.120833,59.04833
"11928",6472,4,"Abyssopathes lyra",4790,-155.5,-12.5,2050,5772.36,-67.916672,36.17
"11929",6472,4,"Alternatipathes alternata",4790,-155.5,-12.5,182,5089,-70.333328,56.350281
"11930",6472,4,"Bathypathes patula",4790,-155.5,-12.5,273,5303.52,-68.120833,59.04833
"11931",6472,4,"Schizopathes affinis",4790,-155.5,-12.5,1576,4923,-61.400002,35.552
"11932",6473,1,"Abyssopathes lyra",5364.25,-154.5,-12.5,2050,5772.36,-67.916672,36.17
"11933",6474,2,"Abyssopathes lyra",5212.75,-153.5,-12.5,2050,5772.36,-67.916672,36.17
"11934",6474,2,"Bathypathes patula",5212.75,-153.5,-12.5,273,5303.52,-68.120833,59.04833
"11935",6475,3,"Abyssopathes lyra",5023.75,-152.5,-12.5,2050,5772.36,-67.916672,36.17
"11936",6475,3,"Alternatipathes alternata",5023.75,-152.5,-12.5,182,5089,-70.333328,56.350281
"11937",6475,3,"Bathypathes patula",5023.75,-152.5,-12.5,273,5303.52,-68.120833,59.04833
"11938",6476,4,"Abyssopathes lyra",4904,-151.5,-12.5,2050,5772.36,-67.916672,36.17
"11939",6476,4,"Alternatipathes alternata",4904,-151.5,-12.5,182,5089,-70.333328,56.350281
"11940",6476,4,"Bathypathes patula",4904,-151.5,-12.5,273,5303.52,-68.120833,59.04833
"11941",6476,4,"Schizopathes affinis",4904,-151.5,-12.5,1576,4923,-61.400002,35.552
"11942",6477,4,"Abyssopathes lyra",4683.75,-150.5,-12.5,2050,5772.36,-67.916672,36.17
"11943",6477,4,"Alternatipathes alternata",4683.75,-150.5,-12.5,182,5089,-70.333328,56.350281
"11944",6477,4,"Bathypathes patula",4683.75,-150.5,-12.5,273,5303.52,-68.120833,59.04833
"11945",6477,4,"Schizopathes affinis",4683.75,-150.5,-12.5,1576,4923,-61.400002,35.552
"11946",6478,4,"Abyssopathes lyra",4844.25,-149.5,-12.5,2050,5772.36,-67.916672,36.17
"11947",6478,4,"Alternatipathes alternata",4844.25,-149.5,-12.5,182,5089,-70.333328,56.350281
"11948",6478,4,"Bathypathes patula",4844.25,-149.5,-12.5,273,5303.52,-68.120833,59.04833
"11949",6478,4,"Schizopathes affinis",4844.25,-149.5,-12.5,1576,4923,-61.400002,35.552
"11950",6479,2,"Abyssopathes lyra",5175.5,-148.5,-12.5,2050,5772.36,-67.916672,36.17
"11951",6479,2,"Bathypathes patula",5175.5,-148.5,-12.5,273,5303.52,-68.120833,59.04833
"11952",6480,4,"Abyssopathes lyra",4533,-147.5,-12.5,2050,5772.36,-67.916672,36.17
"11953",6480,4,"Alternatipathes alternata",4533,-147.5,-12.5,182,5089,-70.333328,56.350281
"11954",6480,4,"Bathypathes patula",4533,-147.5,-12.5,273,5303.52,-68.120833,59.04833
"11955",6480,4,"Schizopathes affinis",4533,-147.5,-12.5,1576,4923,-61.400002,35.552
"11956",6481,4,"Abyssopathes lyra",4120.5,-146.5,-12.5,2050,5772.36,-67.916672,36.17
"11957",6481,4,"Alternatipathes alternata",4120.5,-146.5,-12.5,182,5089,-70.333328,56.350281
"11958",6481,4,"Bathypathes patula",4120.5,-146.5,-12.5,273,5303.52,-68.120833,59.04833
"11959",6481,4,"Schizopathes affinis",4120.5,-146.5,-12.5,1576,4923,-61.400002,35.552
"11960",6482,4,"Abyssopathes lyra",4799.25,-145.5,-12.5,2050,5772.36,-67.916672,36.17
"11961",6482,4,"Alternatipathes alternata",4799.25,-145.5,-12.5,182,5089,-70.333328,56.350281
"11962",6482,4,"Bathypathes patula",4799.25,-145.5,-12.5,273,5303.52,-68.120833,59.04833
"11963",6482,4,"Schizopathes affinis",4799.25,-145.5,-12.5,1576,4923,-61.400002,35.552
"11964",6483,4,"Abyssopathes lyra",4851.75,-144.5,-12.5,2050,5772.36,-67.916672,36.17
"11965",6483,4,"Alternatipathes alternata",4851.75,-144.5,-12.5,182,5089,-70.333328,56.350281
"11966",6483,4,"Bathypathes patula",4851.75,-144.5,-12.5,273,5303.52,-68.120833,59.04833
"11967",6483,4,"Schizopathes affinis",4851.75,-144.5,-12.5,1576,4923,-61.400002,35.552
"11968",6484,2,"Abyssopathes lyra",5129.75,-143.5,-12.5,2050,5772.36,-67.916672,36.17
"11969",6484,2,"Bathypathes patula",5129.75,-143.5,-12.5,273,5303.52,-68.120833,59.04833
"11970",6485,2,"Abyssopathes lyra",5122,-142.5,-12.5,2050,5772.36,-67.916672,36.17
"11971",6485,2,"Bathypathes patula",5122,-142.5,-12.5,273,5303.52,-68.120833,59.04833
"11972",6486,4,"Abyssopathes lyra",4116.5,-141.5,-12.5,2050,5772.36,-67.916672,36.17
"11973",6486,4,"Alternatipathes alternata",4116.5,-141.5,-12.5,182,5089,-70.333328,56.350281
"11974",6486,4,"Bathypathes patula",4116.5,-141.5,-12.5,273,5303.52,-68.120833,59.04833
"11975",6486,4,"Schizopathes affinis",4116.5,-141.5,-12.5,1576,4923,-61.400002,35.552
"11976",6487,4,"Abyssopathes lyra",4141.25,-140.5,-12.5,2050,5772.36,-67.916672,36.17
"11977",6487,4,"Alternatipathes alternata",4141.25,-140.5,-12.5,182,5089,-70.333328,56.350281
"11978",6487,4,"Bathypathes patula",4141.25,-140.5,-12.5,273,5303.52,-68.120833,59.04833
"11979",6487,4,"Schizopathes affinis",4141.25,-140.5,-12.5,1576,4923,-61.400002,35.552
"11980",6488,4,"Abyssopathes lyra",4096,-139.5,-12.5,2050,5772.36,-67.916672,36.17
"11981",6488,4,"Alternatipathes alternata",4096,-139.5,-12.5,182,5089,-70.333328,56.350281
"11982",6488,4,"Bathypathes patula",4096,-139.5,-12.5,273,5303.52,-68.120833,59.04833
"11983",6488,4,"Schizopathes affinis",4096,-139.5,-12.5,1576,4923,-61.400002,35.552
"11984",6489,4,"Abyssopathes lyra",4010,-138.5,-12.5,2050,5772.36,-67.916672,36.17
"11985",6489,4,"Alternatipathes alternata",4010,-138.5,-12.5,182,5089,-70.333328,56.350281
"11986",6489,4,"Bathypathes patula",4010,-138.5,-12.5,273,5303.52,-68.120833,59.04833
"11987",6489,4,"Schizopathes affinis",4010,-138.5,-12.5,1576,4923,-61.400002,35.552
"11988",6490,4,"Abyssopathes lyra",4235,-137.5,-12.5,2050,5772.36,-67.916672,36.17
"11989",6490,4,"Alternatipathes alternata",4235,-137.5,-12.5,182,5089,-70.333328,56.350281
"11990",6490,4,"Bathypathes patula",4235,-137.5,-12.5,273,5303.52,-68.120833,59.04833
"11991",6490,4,"Schizopathes affinis",4235,-137.5,-12.5,1576,4923,-61.400002,35.552
"11992",6491,4,"Abyssopathes lyra",4318.5,-136.5,-12.5,2050,5772.36,-67.916672,36.17
"11993",6491,4,"Alternatipathes alternata",4318.5,-136.5,-12.5,182,5089,-70.333328,56.350281
"11994",6491,4,"Bathypathes patula",4318.5,-136.5,-12.5,273,5303.52,-68.120833,59.04833
"11995",6491,4,"Schizopathes affinis",4318.5,-136.5,-12.5,1576,4923,-61.400002,35.552
"11996",6492,4,"Abyssopathes lyra",4502.25,-135.5,-12.5,2050,5772.36,-67.916672,36.17
"11997",6492,4,"Alternatipathes alternata",4502.25,-135.5,-12.5,182,5089,-70.333328,56.350281
"11998",6492,4,"Bathypathes patula",4502.25,-135.5,-12.5,273,5303.52,-68.120833,59.04833
"11999",6492,4,"Schizopathes affinis",4502.25,-135.5,-12.5,1576,4923,-61.400002,35.552
"12000",6493,4,"Abyssopathes lyra",4313,-134.5,-12.5,2050,5772.36,-67.916672,36.17
"12001",6493,4,"Alternatipathes alternata",4313,-134.5,-12.5,182,5089,-70.333328,56.350281
"12002",6493,4,"Bathypathes patula",4313,-134.5,-12.5,273,5303.52,-68.120833,59.04833
"12003",6493,4,"Schizopathes affinis",4313,-134.5,-12.5,1576,4923,-61.400002,35.552
"12004",6494,4,"Abyssopathes lyra",4208.5,-133.5,-12.5,2050,5772.36,-67.916672,36.17
"12005",6494,4,"Alternatipathes alternata",4208.5,-133.5,-12.5,182,5089,-70.333328,56.350281
"12006",6494,4,"Bathypathes patula",4208.5,-133.5,-12.5,273,5303.52,-68.120833,59.04833
"12007",6494,4,"Schizopathes affinis",4208.5,-133.5,-12.5,1576,4923,-61.400002,35.552
"12008",6495,4,"Abyssopathes lyra",4170.5,-132.5,-12.5,2050,5772.36,-67.916672,36.17
"12009",6495,4,"Alternatipathes alternata",4170.5,-132.5,-12.5,182,5089,-70.333328,56.350281
"12010",6495,4,"Bathypathes patula",4170.5,-132.5,-12.5,273,5303.52,-68.120833,59.04833
"12011",6495,4,"Schizopathes affinis",4170.5,-132.5,-12.5,1576,4923,-61.400002,35.552
"12012",6496,4,"Abyssopathes lyra",4158.5,-131.5,-12.5,2050,5772.36,-67.916672,36.17
"12013",6496,4,"Alternatipathes alternata",4158.5,-131.5,-12.5,182,5089,-70.333328,56.350281
"12014",6496,4,"Bathypathes patula",4158.5,-131.5,-12.5,273,5303.52,-68.120833,59.04833
"12015",6496,4,"Schizopathes affinis",4158.5,-131.5,-12.5,1576,4923,-61.400002,35.552
"12016",6497,4,"Abyssopathes lyra",3966,-130.5,-12.5,2050,5772.36,-67.916672,36.17
"12017",6497,4,"Alternatipathes alternata",3966,-130.5,-12.5,182,5089,-70.333328,56.350281
"12018",6497,4,"Bathypathes patula",3966,-130.5,-12.5,273,5303.52,-68.120833,59.04833
"12019",6497,4,"Schizopathes affinis",3966,-130.5,-12.5,1576,4923,-61.400002,35.552
"12020",6498,4,"Abyssopathes lyra",4030.25,-129.5,-12.5,2050,5772.36,-67.916672,36.17
"12021",6498,4,"Alternatipathes alternata",4030.25,-129.5,-12.5,182,5089,-70.333328,56.350281
"12022",6498,4,"Bathypathes patula",4030.25,-129.5,-12.5,273,5303.52,-68.120833,59.04833
"12023",6498,4,"Schizopathes affinis",4030.25,-129.5,-12.5,1576,4923,-61.400002,35.552
"12024",6499,4,"Abyssopathes lyra",3994,-128.5,-12.5,2050,5772.36,-67.916672,36.17
"12025",6499,4,"Alternatipathes alternata",3994,-128.5,-12.5,182,5089,-70.333328,56.350281
"12026",6499,4,"Bathypathes patula",3994,-128.5,-12.5,273,5303.52,-68.120833,59.04833
"12027",6499,4,"Schizopathes affinis",3994,-128.5,-12.5,1576,4923,-61.400002,35.552
"12028",6500,4,"Abyssopathes lyra",4094.75,-127.5,-12.5,2050,5772.36,-67.916672,36.17
"12029",6500,4,"Alternatipathes alternata",4094.75,-127.5,-12.5,182,5089,-70.333328,56.350281
"12030",6500,4,"Bathypathes patula",4094.75,-127.5,-12.5,273,5303.52,-68.120833,59.04833
"12031",6500,4,"Schizopathes affinis",4094.75,-127.5,-12.5,1576,4923,-61.400002,35.552
"12032",6501,4,"Abyssopathes lyra",3878.25,-126.5,-12.5,2050,5772.36,-67.916672,36.17
"12033",6501,4,"Alternatipathes alternata",3878.25,-126.5,-12.5,182,5089,-70.333328,56.350281
"12034",6501,4,"Bathypathes patula",3878.25,-126.5,-12.5,273,5303.52,-68.120833,59.04833
"12035",6501,4,"Schizopathes affinis",3878.25,-126.5,-12.5,1576,4923,-61.400002,35.552
"12036",6502,4,"Abyssopathes lyra",4081,-125.5,-12.5,2050,5772.36,-67.916672,36.17
"12037",6502,4,"Alternatipathes alternata",4081,-125.5,-12.5,182,5089,-70.333328,56.350281
"12038",6502,4,"Bathypathes patula",4081,-125.5,-12.5,273,5303.52,-68.120833,59.04833
"12039",6502,4,"Schizopathes affinis",4081,-125.5,-12.5,1576,4923,-61.400002,35.552
"12040",6503,4,"Abyssopathes lyra",4262,-124.5,-12.5,2050,5772.36,-67.916672,36.17
"12041",6503,4,"Alternatipathes alternata",4262,-124.5,-12.5,182,5089,-70.333328,56.350281
"12042",6503,4,"Bathypathes patula",4262,-124.5,-12.5,273,5303.52,-68.120833,59.04833
"12043",6503,4,"Schizopathes affinis",4262,-124.5,-12.5,1576,4923,-61.400002,35.552
"12044",6504,4,"Abyssopathes lyra",3711.75,-123.5,-12.5,2050,5772.36,-67.916672,36.17
"12045",6504,4,"Alternatipathes alternata",3711.75,-123.5,-12.5,182,5089,-70.333328,56.350281
"12046",6504,4,"Bathypathes patula",3711.75,-123.5,-12.5,273,5303.52,-68.120833,59.04833
