"","TARGET_FID","richness","species","depth","x","y"
"16021",6802,4,"Bathypathes patula",4185.5,-137.5,-9.5
"16022",6802,4,"Schizopathes affinis",4185.5,-137.5,-9.5
"16023",6803,4,"Abyssopathes lyra",4114,-136.5,-9.5
"16024",6803,4,"Alternatipathes alternata",4114,-136.5,-9.5
"16025",6803,4,"Bathypathes patula",4114,-136.5,-9.5
"16026",6803,4,"Schizopathes affinis",4114,-136.5,-9.5
"16027",6804,4,"Abyssopathes lyra",4493,-135.5,-9.5
"16028",6804,4,"Alternatipathes alternata",4493,-135.5,-9.5
"16029",6804,4,"Bathypathes patula",4493,-135.5,-9.5
"16030",6804,4,"Schizopathes affinis",4493,-135.5,-9.5
"16031",6805,4,"Abyssopathes lyra",4617.25,-134.5,-9.5
"16032",6805,4,"Alternatipathes alternata",4617.25,-134.5,-9.5
"16033",6805,4,"Bathypathes patula",4617.25,-134.5,-9.5
"16034",6805,4,"Schizopathes affinis",4617.25,-134.5,-9.5
"16035",6806,4,"Abyssopathes lyra",4507.25,-133.5,-9.5
"16036",6806,4,"Alternatipathes alternata",4507.25,-133.5,-9.5
"16037",6806,4,"Bathypathes patula",4507.25,-133.5,-9.5
"16038",6806,4,"Schizopathes affinis",4507.25,-133.5,-9.5
"16039",6807,4,"Abyssopathes lyra",4197.75,-132.5,-9.5
"16040",6807,4,"Alternatipathes alternata",4197.75,-132.5,-9.5
"16041",6807,4,"Bathypathes patula",4197.75,-132.5,-9.5
"16042",6807,4,"Schizopathes affinis",4197.75,-132.5,-9.5
"16043",6808,4,"Abyssopathes lyra",4419.5,-131.5,-9.5
"16044",6808,4,"Alternatipathes alternata",4419.5,-131.5,-9.5
"16045",6808,4,"Bathypathes patula",4419.5,-131.5,-9.5
"16046",6808,4,"Schizopathes affinis",4419.5,-131.5,-9.5
"16047",6809,4,"Abyssopathes lyra",4344.75,-130.5,-9.5
"16048",6809,4,"Alternatipathes alternata",4344.75,-130.5,-9.5
"16049",6809,4,"Bathypathes patula",4344.75,-130.5,-9.5
"16050",6809,4,"Schizopathes affinis",4344.75,-130.5,-9.5
"16051",6810,4,"Abyssopathes lyra",4609,-129.5,-9.5
"16052",6810,4,"Alternatipathes alternata",4609,-129.5,-9.5
"16053",6810,4,"Bathypathes patula",4609,-129.5,-9.5
"16054",6810,4,"Schizopathes affinis",4609,-129.5,-9.5
"16055",6811,4,"Abyssopathes lyra",4337.75,-128.5,-9.5
"16056",6811,4,"Alternatipathes alternata",4337.75,-128.5,-9.5
"16057",6811,4,"Bathypathes patula",4337.75,-128.5,-9.5
"16058",6811,4,"Schizopathes affinis",4337.75,-128.5,-9.5
"16059",6812,4,"Abyssopathes lyra",4336.5,-127.5,-9.5
"16060",6812,4,"Alternatipathes alternata",4336.5,-127.5,-9.5
"16061",6812,4,"Bathypathes patula",4336.5,-127.5,-9.5
"16062",6812,4,"Schizopathes affinis",4336.5,-127.5,-9.5
"16063",6813,4,"Abyssopathes lyra",4140.5,-126.5,-9.5
"16064",6813,4,"Alternatipathes alternata",4140.5,-126.5,-9.5
"16065",6813,4,"Bathypathes patula",4140.5,-126.5,-9.5
"16066",6813,4,"Schizopathes affinis",4140.5,-126.5,-9.5
"16067",6814,4,"Abyssopathes lyra",4008.5,-125.5,-9.5
"16068",6814,4,"Alternatipathes alternata",4008.5,-125.5,-9.5
"16069",6814,4,"Bathypathes patula",4008.5,-125.5,-9.5
"16070",6814,4,"Schizopathes affinis",4008.5,-125.5,-9.5
"16071",6815,4,"Abyssopathes lyra",3894,-124.5,-9.5
"16072",6815,4,"Alternatipathes alternata",3894,-124.5,-9.5
"16073",6815,4,"Bathypathes patula",3894,-124.5,-9.5
"16074",6815,4,"Schizopathes affinis",3894,-124.5,-9.5
"16075",6816,4,"Abyssopathes lyra",3790.25,-123.5,-9.5
"16076",6816,4,"Alternatipathes alternata",3790.25,-123.5,-9.5
"16077",6816,4,"Bathypathes patula",3790.25,-123.5,-9.5
"16078",6816,4,"Schizopathes affinis",3790.25,-123.5,-9.5
"16079",6817,4,"Abyssopathes lyra",3777.75,-122.5,-9.5
"16080",6817,4,"Alternatipathes alternata",3777.75,-122.5,-9.5
"16081",6817,4,"Bathypathes patula",3777.75,-122.5,-9.5
"16082",6817,4,"Schizopathes affinis",3777.75,-122.5,-9.5
"16083",6818,4,"Abyssopathes lyra",3891.25,-121.5,-9.5
"16084",6818,4,"Alternatipathes alternata",3891.25,-121.5,-9.5
"16085",6818,4,"Bathypathes patula",3891.25,-121.5,-9.5
"16086",6818,4,"Schizopathes affinis",3891.25,-121.5,-9.5
"16087",6819,3,"Abyssopathes lyra",4542.25,-120.5,-9.5
"16088",6819,3,"Alternatipathes alternata",4542.25,-120.5,-9.5
"16089",6819,3,"Bathypathes patula",4542.25,-120.5,-9.5
"16090",6820,3,"Abyssopathes lyra",4396.75,-119.5,-9.5
"16091",6820,3,"Alternatipathes alternata",4396.75,-119.5,-9.5
"16092",6820,3,"Bathypathes patula",4396.75,-119.5,-9.5
"16093",6821,3,"Abyssopathes lyra",4482.25,-118.5,-9.5
"16094",6821,3,"Alternatipathes alternata",4482.25,-118.5,-9.5
"16095",6821,3,"Bathypathes patula",4482.25,-118.5,-9.5
"16096",6822,3,"Abyssopathes lyra",4419.25,-117.5,-9.5
"16097",6822,3,"Alternatipathes alternata",4419.25,-117.5,-9.5
"16098",6822,3,"Bathypathes patula",4419.25,-117.5,-9.5
"16099",6823,3,"Abyssopathes lyra",4074.25,-116.5,-9.5
"16100",6823,3,"Alternatipathes alternata",4074.25,-116.5,-9.5
"16101",6823,3,"Bathypathes patula",4074.25,-116.5,-9.5
"16102",6824,3,"Abyssopathes lyra",4187.75,-115.5,-9.5
"16103",6824,3,"Alternatipathes alternata",4187.75,-115.5,-9.5
"16104",6824,3,"Bathypathes patula",4187.75,-115.5,-9.5
"16105",6825,3,"Abyssopathes lyra",3785.25,-114.5,-9.5
"16106",6825,3,"Alternatipathes alternata",3785.25,-114.5,-9.5
"16107",6825,3,"Bathypathes patula",3785.25,-114.5,-9.5
"16108",6826,3,"Abyssopathes lyra",3549.75,-113.5,-9.5
"16109",6826,3,"Alternatipathes alternata",3549.75,-113.5,-9.5
"16110",6826,3,"Bathypathes patula",3549.75,-113.5,-9.5
"16111",6827,3,"Abyssopathes lyra",3345,-112.5,-9.5
"16112",6827,3,"Alternatipathes alternata",3345,-112.5,-9.5
"16113",6827,3,"Bathypathes patula",3345,-112.5,-9.5
"16114",6828,3,"Abyssopathes lyra",3318,-111.5,-9.5
"16115",6828,3,"Alternatipathes alternata",3318,-111.5,-9.5
"16116",6828,3,"Bathypathes patula",3318,-111.5,-9.5
"16117",6829,3,"Abyssopathes lyra",2905.75,-110.5,-9.5
"16118",6829,3,"Alternatipathes alternata",2905.75,-110.5,-9.5
"16119",6829,3,"Bathypathes patula",2905.75,-110.5,-9.5
"16120",6830,3,"Abyssopathes lyra",3011.5,-109.5,-9.5
"16121",6830,3,"Alternatipathes alternata",3011.5,-109.5,-9.5
"16122",6830,3,"Bathypathes patula",3011.5,-109.5,-9.5
"16123",6831,2,"Alternatipathes alternata",3270.25,-108.5,-9.5
"16124",6831,2,"Bathypathes patula",3270.25,-108.5,-9.5
"16125",6832,2,"Alternatipathes alternata",3388.5,-107.5,-9.5
"16126",6832,2,"Bathypathes patula",3388.5,-107.5,-9.5
"16127",6833,2,"Alternatipathes alternata",3249,-106.5,-9.5
"16128",6833,2,"Bathypathes patula",3249,-106.5,-9.5
"16129",6834,2,"Alternatipathes alternata",3701.75,-105.5,-9.5
"16130",6834,2,"Bathypathes patula",3701.75,-105.5,-9.5
"16131",6835,2,"Alternatipathes alternata",3706.25,-104.5,-9.5
"16132",6835,2,"Bathypathes patula",3706.25,-104.5,-9.5
"16133",6836,2,"Alternatipathes alternata",4556.5,-103.5,-9.5
"16134",6836,2,"Bathypathes patula",4556.5,-103.5,-9.5
"16135",6837,2,"Alternatipathes alternata",4511,-102.5,-9.5
"16136",6837,2,"Bathypathes patula",4511,-102.5,-9.5
"16137",6838,2,"Alternatipathes alternata",4381.25,-101.5,-9.5
"16138",6838,2,"Bathypathes patula",4381.25,-101.5,-9.5
"16139",6839,2,"Alternatipathes alternata",4376.75,-100.5,-9.5
"16140",6839,2,"Bathypathes patula",4376.75,-100.5,-9.5
"16141",6840,2,"Alternatipathes alternata",4251,-99.5,-9.5
"16142",6840,2,"Bathypathes patula",4251,-99.5,-9.5
"16143",6841,2,"Alternatipathes alternata",4030.25,-98.5,-9.5
"16144",6841,2,"Bathypathes patula",4030.25,-98.5,-9.5
"16145",6842,2,"Alternatipathes alternata",3888.25,-97.5,-9.5
"16146",6842,2,"Bathypathes patula",3888.25,-97.5,-9.5
"16147",6843,2,"Alternatipathes alternata",3651.5,-96.5,-9.5
"16148",6843,2,"Bathypathes patula",3651.5,-96.5,-9.5
"16149",6844,1,"Bathypathes patula",3745.5,-95.5,-9.5
"16150",6845,1,"Bathypathes patula",3221.00024414,-94.5,-9.5
"16151",6846,1,"Bathypathes patula",4034,-93.5,-9.5
"16152",6847,1,"Bathypathes patula",4028.5,-92.5,-9.5
"16153",6848,1,"Bathypathes patula",4061.25,-91.5,-9.5
"16154",6849,1,"Bathypathes patula",4227.5,-90.5,-9.5
"16155",6850,1,"Bathypathes patula",4212.25,-89.5,-9.5
"16156",6851,1,"Bathypathes patula",4251.25,-88.5,-9.5
"16157",6852,1,"Bathypathes patula",4332.75,-87.5,-9.5
"16158",6853,1,"Bathypathes patula",4392.25,-86.5,-9.5
"16159",6854,1,"Bathypathes patula",4601.75,-85.5,-9.5
"16160",6865,11,"Abyssopathes lyra",5325.25,-178.5,-8.5
"16161",6865,11,"Alternatipathes alternata",5325.25,-178.5,-8.5
"16162",6865,11,"Antipathes curvata",5325.25,-178.5,-8.5
"16163",6865,11,"Antipathes grandis",5325.25,-178.5,-8.5
"16164",6865,11,"Bathypathes patula",5325.25,-178.5,-8.5
"16165",6865,11,"Cirrhipathes anguina",5325.25,-178.5,-8.5
"16166",6865,11,"Dendropathes intermedia",5325.25,-178.5,-8.5
"16167",6865,11,"Myriopathes ulex",5325.25,-178.5,-8.5
"16168",6865,11,"Schizopathes affinis",5325.25,-178.5,-8.5
"16169",6865,11,"Stichopathes spiessi",5325.25,-178.5,-8.5
"16170",6865,11,"Trissopathes pseudotristicha",5325.25,-178.5,-8.5
"16171",6866,13,"Abyssopathes lyra",5480.25,-177.5,-8.5
"16172",6866,13,"Alternatipathes alternata",5480.25,-177.5,-8.5
"16173",6866,13,"Antipathes curvata",5480.25,-177.5,-8.5
"16174",6866,13,"Antipathes grandis",5480.25,-177.5,-8.5
"16175",6866,13,"Bathypathes patula",5480.25,-177.5,-8.5
"16176",6866,13,"Cirrhipathes anguina",5480.25,-177.5,-8.5
"16177",6866,13,"Dendropathes intermedia",5480.25,-177.5,-8.5
"16178",6866,13,"Myriopathes ulex",5480.25,-177.5,-8.5
"16179",6866,13,"Schizopathes affinis",5480.25,-177.5,-8.5
"16180",6866,13,"Stichopathes spiessi",5480.25,-177.5,-8.5
"16181",6866,13,"Trissopathes pseudotristicha",5480.25,-177.5,-8.5
"16182",6866,13,"Trissopathes tetracrada",5480.25,-177.5,-8.5
"16183",6866,13,"Trissopathes tristicha",5480.25,-177.5,-8.5
"16184",6867,12,"Abyssopathes lyra",5773.25,-176.5,-8.5
"16185",6867,12,"Alternatipathes alternata",5773.25,-176.5,-8.5
"16186",6867,12,"Antipathes curvata",5773.25,-176.5,-8.5
"16187",6867,12,"Antipathes grandis",5773.25,-176.5,-8.5
"16188",6867,12,"Bathypathes patula",5773.25,-176.5,-8.5
"16189",6867,12,"Cirrhipathes anguina",5773.25,-176.5,-8.5
"16190",6867,12,"Dendropathes intermedia",5773.25,-176.5,-8.5
"16191",6867,12,"Myriopathes ulex",5773.25,-176.5,-8.5
"16192",6867,12,"Schizopathes affinis",5773.25,-176.5,-8.5
"16193",6867,12,"Stichopathes spiessi",5773.25,-176.5,-8.5
"16194",6867,12,"Trissopathes pseudotristicha",5773.25,-176.5,-8.5
"16195",6867,12,"Trissopathes tristicha",5773.25,-176.5,-8.5
"16196",6868,12,"Abyssopathes lyra",5424,-175.5,-8.5
"16197",6868,12,"Alternatipathes alternata",5424,-175.5,-8.5
"16198",6868,12,"Antipathes curvata",5424,-175.5,-8.5
"16199",6868,12,"Antipathes grandis",5424,-175.5,-8.5
"16200",6868,12,"Bathypathes patula",5424,-175.5,-8.5
"16201",6868,12,"Cirrhipathes anguina",5424,-175.5,-8.5
"16202",6868,12,"Dendropathes intermedia",5424,-175.5,-8.5
"16203",6868,12,"Myriopathes ulex",5424,-175.5,-8.5
"16204",6868,12,"Schizopathes affinis",5424,-175.5,-8.5
"16205",6868,12,"Stichopathes spiessi",5424,-175.5,-8.5
"16206",6868,12,"Trissopathes pseudotristicha",5424,-175.5,-8.5
"16207",6868,12,"Trissopathes tristicha",5424,-175.5,-8.5
"16208",6869,12,"Abyssopathes lyra",5206,-174.5,-8.5
"16209",6869,12,"Alternatipathes alternata",5206,-174.5,-8.5
"16210",6869,12,"Antipathes curvata",5206,-174.5,-8.5
"16211",6869,12,"Antipathes grandis",5206,-174.5,-8.5
"16212",6869,12,"Bathypathes patula",5206,-174.5,-8.5
"16213",6869,12,"Cirrhipathes anguina",5206,-174.5,-8.5
"16214",6869,12,"Dendropathes intermedia",5206,-174.5,-8.5
"16215",6869,12,"Myriopathes ulex",5206,-174.5,-8.5
"16216",6869,12,"Schizopathes affinis",5206,-174.5,-8.5
"16217",6869,12,"Stichopathes spiessi",5206,-174.5,-8.5
"16218",6869,12,"Trissopathes pseudotristicha",5206,-174.5,-8.5
"16219",6869,12,"Trissopathes tristicha",5206,-174.5,-8.5
"16220",6870,12,"Abyssopathes lyra",4823.75,-173.5,-8.5
"16221",6870,12,"Alternatipathes alternata",4823.75,-173.5,-8.5
"16222",6870,12,"Antipathes curvata",4823.75,-173.5,-8.5
"16223",6870,12,"Antipathes grandis",4823.75,-173.5,-8.5
"16224",6870,12,"Bathypathes patula",4823.75,-173.5,-8.5
"16225",6870,12,"Cirrhipathes anguina",4823.75,-173.5,-8.5
"16226",6870,12,"Dendropathes intermedia",4823.75,-173.5,-8.5
"16227",6870,12,"Myriopathes ulex",4823.75,-173.5,-8.5
"16228",6870,12,"Schizopathes affinis",4823.75,-173.5,-8.5
"16229",6870,12,"Stichopathes spiessi",4823.75,-173.5,-8.5
"16230",6870,12,"Trissopathes pseudotristicha",4823.75,-173.5,-8.5
"16231",6870,12,"Trissopathes tristicha",4823.75,-173.5,-8.5
"16232",6871,12,"Abyssopathes lyra",334.499664307,-172.5,-8.5
"16233",6871,12,"Alternatipathes alternata",334.499664307,-172.5,-8.5
"16234",6871,12,"Antipathes curvata",334.499664307,-172.5,-8.5
"16235",6871,12,"Antipathes grandis",334.499664307,-172.5,-8.5
"16236",6871,12,"Bathypathes patula",334.499664307,-172.5,-8.5
"16237",6871,12,"Cirrhipathes anguina",334.499664307,-172.5,-8.5
"16238",6871,12,"Dendropathes intermedia",334.499664307,-172.5,-8.5
"16239",6871,12,"Myriopathes ulex",334.499664307,-172.5,-8.5
"16240",6871,12,"Schizopathes affinis",334.499664307,-172.5,-8.5
"16241",6871,12,"Stichopathes spiessi",334.499664307,-172.5,-8.5
"16242",6871,12,"Trissopathes pseudotristicha",334.499664307,-172.5,-8.5
"16243",6871,12,"Trissopathes tristicha",334.499664307,-172.5,-8.5
"16244",6872,11,"Abyssopathes lyra",4821.25,-171.5,-8.5
"16245",6872,11,"Alternatipathes alternata",4821.25,-171.5,-8.5
"16246",6872,11,"Antipathes curvata",4821.25,-171.5,-8.5
"16247",6872,11,"Antipathes grandis",4821.25,-171.5,-8.5
"16248",6872,11,"Bathypathes patula",4821.25,-171.5,-8.5
"16249",6872,11,"Cirrhipathes anguina",4821.25,-171.5,-8.5
"16250",6872,11,"Dendropathes intermedia",4821.25,-171.5,-8.5
"16251",6872,11,"Myriopathes ulex",4821.25,-171.5,-8.5
"16252",6872,11,"Schizopathes affinis",4821.25,-171.5,-8.5
"16253",6872,11,"Stichopathes spiessi",4821.25,-171.5,-8.5
"16254",6872,11,"Trissopathes pseudotristicha",4821.25,-171.5,-8.5
"16255",6873,11,"Abyssopathes lyra",4415.75,-170.5,-8.5
"16256",6873,11,"Alternatipathes alternata",4415.75,-170.5,-8.5
"16257",6873,11,"Antipathes curvata",4415.75,-170.5,-8.5
"16258",6873,11,"Antipathes grandis",4415.75,-170.5,-8.5
"16259",6873,11,"Bathypathes patula",4415.75,-170.5,-8.5
"16260",6873,11,"Cirrhipathes anguina",4415.75,-170.5,-8.5
"16261",6873,11,"Dendropathes intermedia",4415.75,-170.5,-8.5
"16262",6873,11,"Myriopathes ulex",4415.75,-170.5,-8.5
"16263",6873,11,"Schizopathes affinis",4415.75,-170.5,-8.5
"16264",6873,11,"Stichopathes spiessi",4415.75,-170.5,-8.5
"16265",6873,11,"Trissopathes pseudotristicha",4415.75,-170.5,-8.5
"16266",6874,9,"Abyssopathes lyra",4289.25,-169.5,-8.5
"16267",6874,9,"Alternatipathes alternata",4289.25,-169.5,-8.5
"16268",6874,9,"Antipathes grandis",4289.25,-169.5,-8.5
"16269",6874,9,"Bathypathes patula",4289.25,-169.5,-8.5
"16270",6874,9,"Cirrhipathes anguina",4289.25,-169.5,-8.5
"16271",6874,9,"Dendropathes intermedia",4289.25,-169.5,-8.5
"16272",6874,9,"Schizopathes affinis",4289.25,-169.5,-8.5
"16273",6874,9,"Stichopathes spiessi",4289.25,-169.5,-8.5
"16274",6874,9,"Trissopathes pseudotristicha",4289.25,-169.5,-8.5
"16275",6875,7,"Abyssopathes lyra",4576.75,-168.5,-8.5
"16276",6875,7,"Alternatipathes alternata",4576.75,-168.5,-8.5
"16277",6875,7,"Bathypathes patula",4576.75,-168.5,-8.5
"16278",6875,7,"Dendropathes intermedia",4576.75,-168.5,-8.5
"16279",6875,7,"Schizopathes affinis",4576.75,-168.5,-8.5
"16280",6875,7,"Stichopathes spiessi",4576.75,-168.5,-8.5
"16281",6875,7,"Trissopathes pseudotristicha",4576.75,-168.5,-8.5
"16282",6876,7,"Abyssopathes lyra",4800.75,-167.5,-8.5
"16283",6876,7,"Alternatipathes alternata",4800.75,-167.5,-8.5
"16284",6876,7,"Bathypathes patula",4800.75,-167.5,-8.5
"16285",6876,7,"Dendropathes intermedia",4800.75,-167.5,-8.5
"16286",6876,7,"Schizopathes affinis",4800.75,-167.5,-8.5
"16287",6876,7,"Stichopathes spiessi",4800.75,-167.5,-8.5
"16288",6876,7,"Trissopathes pseudotristicha",4800.75,-167.5,-8.5
"16289",6877,7,"Abyssopathes lyra",4300,-166.5,-8.5
"16290",6877,7,"Alternatipathes alternata",4300,-166.5,-8.5
"16291",6877,7,"Bathypathes patula",4300,-166.5,-8.5
"16292",6877,7,"Dendropathes intermedia",4300,-166.5,-8.5
"16293",6877,7,"Schizopathes affinis",4300,-166.5,-8.5
"16294",6877,7,"Stichopathes spiessi",4300,-166.5,-8.5
"16295",6877,7,"Trissopathes pseudotristicha",4300,-166.5,-8.5
"16296",6878,7,"Abyssopathes lyra",3355,-165.5,-8.5
"16297",6878,7,"Alternatipathes alternata",3355,-165.5,-8.5
"16298",6878,7,"Bathypathes patula",3355,-165.5,-8.5
"16299",6878,7,"Dendropathes intermedia",3355,-165.5,-8.5
"16300",6878,7,"Schizopathes affinis",3355,-165.5,-8.5
"16301",6878,7,"Stichopathes spiessi",3355,-165.5,-8.5
"16302",6878,7,"Trissopathes pseudotristicha",3355,-165.5,-8.5
"16303",6879,7,"Abyssopathes lyra",3613.25,-164.5,-8.5
"16304",6879,7,"Alternatipathes alternata",3613.25,-164.5,-8.5
"16305",6879,7,"Bathypathes patula",3613.25,-164.5,-8.5
"16306",6879,7,"Dendropathes intermedia",3613.25,-164.5,-8.5
"16307",6879,7,"Schizopathes affinis",3613.25,-164.5,-8.5
"16308",6879,7,"Stichopathes spiessi",3613.25,-164.5,-8.5
"16309",6879,7,"Trissopathes pseudotristicha",3613.25,-164.5,-8.5
"16310",6880,6,"Abyssopathes lyra",3405,-163.5,-8.5
"16311",6880,6,"Alternatipathes alternata",3405,-163.5,-8.5
"16312",6880,6,"Bathypathes patula",3405,-163.5,-8.5
"16313",6880,6,"Schizopathes affinis",3405,-163.5,-8.5
"16314",6880,6,"Stichopathes spiessi",3405,-163.5,-8.5
"16315",6880,6,"Trissopathes pseudotristicha",3405,-163.5,-8.5
"16316",6881,6,"Abyssopathes lyra",3827.5,-162.5,-8.5
"16317",6881,6,"Alternatipathes alternata",3827.5,-162.5,-8.5
"16318",6881,6,"Bathypathes patula",3827.5,-162.5,-8.5
"16319",6881,6,"Schizopathes affinis",3827.5,-162.5,-8.5
"16320",6881,6,"Stichopathes spiessi",3827.5,-162.5,-8.5
"16321",6881,6,"Trissopathes pseudotristicha",3827.5,-162.5,-8.5
"16322",6882,6,"Abyssopathes lyra",3955.25,-161.5,-8.5
"16323",6882,6,"Alternatipathes alternata",3955.25,-161.5,-8.5
"16324",6882,6,"Bathypathes patula",3955.25,-161.5,-8.5
"16325",6882,6,"Schizopathes affinis",3955.25,-161.5,-8.5
"16326",6882,6,"Stichopathes spiessi",3955.25,-161.5,-8.5
"16327",6882,6,"Trissopathes pseudotristicha",3955.25,-161.5,-8.5
"16328",6883,6,"Abyssopathes lyra",4278.75,-160.5,-8.5
"16329",6883,6,"Alternatipathes alternata",4278.75,-160.5,-8.5
"16330",6883,6,"Bathypathes patula",4278.75,-160.5,-8.5
"16331",6883,6,"Schizopathes affinis",4278.75,-160.5,-8.5
"16332",6883,6,"Stichopathes spiessi",4278.75,-160.5,-8.5
"16333",6883,6,"Trissopathes pseudotristicha",4278.75,-160.5,-8.5
"16334",6884,6,"Abyssopathes lyra",5543,-159.5,-8.5
"16335",6884,6,"Alternatipathes alternata",5543,-159.5,-8.5
"16336",6884,6,"Bathypathes patula",5543,-159.5,-8.5
"16337",6884,6,"Schizopathes affinis",5543,-159.5,-8.5
"16338",6884,6,"Stichopathes spiessi",5543,-159.5,-8.5
"16339",6884,6,"Trissopathes pseudotristicha",5543,-159.5,-8.5
"16340",6885,6,"Abyssopathes lyra",5545.75,-158.5,-8.5
"16341",6885,6,"Alternatipathes alternata",5545.75,-158.5,-8.5
"16342",6885,6,"Bathypathes patula",5545.75,-158.5,-8.5
"16343",6885,6,"Schizopathes affinis",5545.75,-158.5,-8.5
"16344",6885,6,"Stichopathes spiessi",5545.75,-158.5,-8.5
"16345",6885,6,"Trissopathes pseudotristicha",5545.75,-158.5,-8.5
"16346",6886,6,"Abyssopathes lyra",5358.25,-157.5,-8.5
"16347",6886,6,"Alternatipathes alternata",5358.25,-157.5,-8.5
"16348",6886,6,"Bathypathes patula",5358.25,-157.5,-8.5
"16349",6886,6,"Schizopathes affinis",5358.25,-157.5,-8.5
"16350",6886,6,"Stichopathes spiessi",5358.25,-157.5,-8.5
"16351",6886,6,"Trissopathes pseudotristicha",5358.25,-157.5,-8.5
"16352",6887,6,"Abyssopathes lyra",5648.25,-156.5,-8.5
"16353",6887,6,"Alternatipathes alternata",5648.25,-156.5,-8.5
"16354",6887,6,"Bathypathes patula",5648.25,-156.5,-8.5
"16355",6887,6,"Schizopathes affinis",5648.25,-156.5,-8.5
"16356",6887,6,"Stichopathes spiessi",5648.25,-156.5,-8.5
"16357",6887,6,"Trissopathes pseudotristicha",5648.25,-156.5,-8.5
"16358",6888,5,"Abyssopathes lyra",5379,-155.5,-8.5
"16359",6888,5,"Alternatipathes alternata",5379,-155.5,-8.5
"16360",6888,5,"Bathypathes patula",5379,-155.5,-8.5
"16361",6888,5,"Schizopathes affinis",5379,-155.5,-8.5
"16362",6888,5,"Stichopathes spiessi",5379,-155.5,-8.5
"16363",6889,4,"Abyssopathes lyra",4904.75,-154.5,-8.5
"16364",6889,4,"Alternatipathes alternata",4904.75,-154.5,-8.5
"16365",6889,4,"Bathypathes patula",4904.75,-154.5,-8.5
"16366",6889,4,"Schizopathes affinis",4904.75,-154.5,-8.5
"16367",6890,4,"Abyssopathes lyra",5355.75,-153.5,-8.5
"16368",6890,4,"Alternatipathes alternata",5355.75,-153.5,-8.5
"16369",6890,4,"Bathypathes patula",5355.75,-153.5,-8.5
"16370",6890,4,"Schizopathes affinis",5355.75,-153.5,-8.5
"16371",6891,4,"Abyssopathes lyra",4951.5,-152.5,-8.5
"16372",6891,4,"Alternatipathes alternata",4951.5,-152.5,-8.5
"16373",6891,4,"Bathypathes patula",4951.5,-152.5,-8.5
"16374",6891,4,"Schizopathes affinis",4951.5,-152.5,-8.5
"16375",6892,4,"Abyssopathes lyra",5218.25,-151.5,-8.5
"16376",6892,4,"Alternatipathes alternata",5218.25,-151.5,-8.5
"16377",6892,4,"Bathypathes patula",5218.25,-151.5,-8.5
"16378",6892,4,"Schizopathes affinis",5218.25,-151.5,-8.5
"16379",6893,4,"Abyssopathes lyra",5141.5,-150.5,-8.5
"16380",6893,4,"Alternatipathes alternata",5141.5,-150.5,-8.5
"16381",6893,4,"Bathypathes patula",5141.5,-150.5,-8.5
"16382",6893,4,"Schizopathes affinis",5141.5,-150.5,-8.5
"16383",6894,4,"Abyssopathes lyra",5003.25,-149.5,-8.5
"16384",6894,4,"Alternatipathes alternata",5003.25,-149.5,-8.5
"16385",6894,4,"Bathypathes patula",5003.25,-149.5,-8.5
"16386",6894,4,"Schizopathes affinis",5003.25,-149.5,-8.5
"16387",6895,4,"Abyssopathes lyra",4719.25,-148.5,-8.5
"16388",6895,4,"Alternatipathes alternata",4719.25,-148.5,-8.5
"16389",6895,4,"Bathypathes patula",4719.25,-148.5,-8.5
"16390",6895,4,"Schizopathes affinis",4719.25,-148.5,-8.5
"16391",6896,4,"Abyssopathes lyra",5121.75,-147.5,-8.5
"16392",6896,4,"Alternatipathes alternata",5121.75,-147.5,-8.5
"16393",6896,4,"Bathypathes patula",5121.75,-147.5,-8.5
"16394",6896,4,"Schizopathes affinis",5121.75,-147.5,-8.5
"16395",6897,4,"Abyssopathes lyra",5177,-146.5,-8.5
"16396",6897,4,"Alternatipathes alternata",5177,-146.5,-8.5
"16397",6897,4,"Bathypathes patula",5177,-146.5,-8.5
